candidate,layer,sv_index_0,sv_rank_1based,singular_value,singular_value_over_sv1,n_tokens,n_documents,mean_activation,mean_abs_activation,rms_activation,std_activation,positive_rate,max_activation,min_activation,mean_abs_cosine,rms_cosine,top1_abs_rate,top5_abs_rate,doc_top5_presence_rate,mean_document_peak_abs,mean_layer_residual_norm,sigma_weighted_mean_abs,sigma_weighted_std,dynamicity_std_over_abs_mean,token_sample_n,median_activation,mad_activation,robust_activation_scale,stable_skewness,stable_kurtosis,stable_excess_kurtosis,effective_support_fraction,positive_max_robust_z,negative_max_robust_z,positive_q99_robust_z,positive_q999_robust_z,positive_q9999_robust_z,negative_q99_robust_z,negative_q999_robust_z,negative_q9999_robust_z,abs_q99_robust_z,abs_q999_robust_z,abs_q9999_robust_z,positive_top1pct_energy_share,positive_top0_1pct_energy_share,negative_top1pct_energy_share,negative_top0_1pct_energy_share,abs_top1pct_energy_share,abs_top0_1pct_energy_share,positive_token_rate_z3,positive_token_rate_z5,positive_token_rate_z8,negative_token_rate_z3,negative_token_rate_z5,negative_token_rate_z8,positive_doc_count_z3,positive_doc_count_z5,positive_doc_count_z8,negative_doc_count_z3,negative_doc_count_z5,negative_doc_count_z8,positive_doc_rate_z3,positive_doc_rate_z5,positive_doc_rate_z8,negative_doc_rate_z3,negative_doc_rate_z5,negative_doc_rate_z8,doc_positive_peak_q95_z,doc_positive_peak_q99_z,doc_negative_peak_q95_z,doc_negative_peak_q99_z,positive_tail_selectivity_score,negative_tail_selectivity_score,positive_tail_shape_score,negative_tail_shape_score,positive_tail_support_weight,negative_tail_support_weight,tail_selectivity_score,selected_tail_polarity,rank_global_mean_abs_cosine,rank_global_top1_rate,rank_global_top5_abs_rate,rank_global_sigma_weighted_mean_abs,rank_global_std_activation,rank_global_excess_kurtosis,rank_global_tail_selectivity,rank_layer_mean_abs_activation,rank_layer_mean_abs_cosine,rank_layer_top1_rate,rank_layer_top5_abs_rate,rank_layer_std_activation,rank_layer_excess_kurtosis,rank_layer_tail_selectivity,positive_top_context_retained_events,positive_top_context_unique_documents,positive_top_context_unique_center_tokens,positive_top_context_center_token_entropy,positive_top_context_effective_center_tokens,positive_top_context_largest_center_token_share,negative_top_context_retained_events,negative_top_context_unique_documents,negative_top_context_unique_center_tokens,negative_top_context_center_token_entropy,negative_top_context_effective_center_tokens,negative_top_context_largest_center_token_share,selected_tail_top_context_retained_events,selected_tail_top_context_unique_documents,selected_tail_top_context_unique_center_tokens,selected_tail_top_context_center_token_entropy,selected_tail_top_context_effective_center_tokens,selected_tail_top_context_largest_center_token_share
L05_SV36,5,35,36,27.85736656188965,0.6944740414619446,441490,2000,7.764137946277051,12.323794765179066,15.378738758834878,13.274930047411582,0.7500804095222995,66.0,-57.5,0.028773314073300773,0.03599672426718443,0.03395773403701103,0.13042424516976603,1.0,44.153125,434.42499958857366,343.30846820709,369.80459241418754,1.709775140429502,29432,7.90625,7.90625,11.72180625,-0.10368511165681962,3.469935505248159,0.46993550524815886,0.28818979444647724,4.956040797893243,5.57987810112456,2.7166248375756936,3.484424595398853,3.943229739017318,2.828595635591571,3.8310008749718074,4.473261106836652,3.073865002673969,3.882758043368948,4.473261106836652,0.15329335833956945,0.022627586233933503,0.16515762512180607,0.026154945442621876,0.09371003680329444,0.013815382693534493,0.00441696113074205,0.0,0.0,0.0073389508018483285,0.0,0.0,1096,0,0,1428,7,0,0.548,0.0,0.0,0.714,0.0035,0.0,3.868324474310433,4.209782088831233,4.278884067035317,4.70565276575869,0.08735724608845133,0.6195682590191134,0.524143476530708,0.6195682590191134,0.16666666666666666,1.0,0.6195682590191134,negative,101,145,225,1226,1048,95,160,8,8,6,8,1,1,1,64,60,8,1.4039065051361856,4.0710726094375795,0.53125,64,57,41,3.539802367249136,34.46010807187614,0.109375,64,57,41,3.539802367249136,34.46010807187614,0.109375
L15_SV11,15,10,11,25.093111038208008,1.6232138872146606,441490,2000,-85.30226646820284,85.30266181797012,88.38811208481964,23.151278437839146,4.303608235747129e-05,12.125,-195.0,0.02865690855713252,0.02963391501418171,0.02540714398967134,0.4300573059412444,1.0,145.9785,2986.558482142857,2140.5091648530306,580.9376005171686,0.27140285242560014,29432,-84.5,15.5,22.9803,-0.1849263949091774,3.144762315001068,0.14476231500106795,0.31798905603448135,4.204688363511355,4.808466382075082,2.226798605762313,3.0025255327389018,3.5608796243412635,2.5456586728632784,3.5712762670635065,4.296184122922605,2.7197208043411094,3.622264572808001,4.296184122922605,0.14390029994233997,0.02301945883299176,0.16016241867891373,0.027580427085711498,0.09333993710870424,0.015359234817987021,0.0010192987224789344,0.0,0.0,0.0036694754009241643,0.0,0.0,262,0,0,593,0,0,0.131,0.0,0.0,0.2965,0.0,0.0,3.2613532025256413,3.653936401504767,3.851124658947011,4.2862799876415885,0.07592468759380111,0.09884909346276523,0.4555481255628067,0.5930945607765914,0.16666666666666666,0.16666666666666666,0.09884909346276523,negative,102,192,47,31,563,614,807,5,5,5,5,53,25,33,64,58,33,3.114790849926435,22.528717977692594,0.140625,64,54,46,3.676611582031781,39.51228285925954,0.09375,64,54,46,3.676611582031781,39.51228285925954,0.09375
L09_SV54,9,53,54,18.091266632080078,0.581559956073761,441490,2000,24.652363437636257,26.168309288817238,30.57087260317114,18.0786954357336,0.9136220525946227,112.0,-72.0,0.02853864972465951,0.03331315101384281,0.016711590296495958,0.1251126865840676,1.0,72.964375,926.756686386229,473.4178606547305,327.06649948802567,0.7333453233182704,29432,24.5,12.125,17.976525,-0.038087816276231604,3.079986042671387,0.0799860426713872,0.32467679598075794,4.867459089006357,5.368112023875582,2.3641944146602305,3.0873597650268896,3.6483886624361155,2.385054953613115,3.198615972775606,3.9265291818079073,2.6284279080634327,3.3237792064929126,3.9265291818079073,0.14276140270260215,0.02194422293676236,0.15020846620985426,0.02473540352575856,0.08592670545472798,0.013044628132478298,0.0014949714596357705,0.0,0.0,0.0017667844522968198,0.0,0.0,478,0,0,507,2,0,0.239,0.0,0.0,0.2535,0.001,0.0,3.5601986479589356,3.9220594636616366,3.588012699896115,4.0886656347653405,0.07622476481144744,0.25153105119703323,0.4573485888686846,0.5030621023940665,0.16666666666666666,0.5,0.25153105119703323,negative,103,284,242,914,871,787,534,12,12,15,13,46,44,25,64,63,37,3.4098372708941467,30.260319623964946,0.109375,64,50,42,3.527852043630757,34.0507494839982,0.125,64,50,42,3.527852043630757,34.0507494839982,0.125
L08_SV38,8,37,38,24.433942794799805,0.32499340176582336,441490,2000,22.06065220291389,22.98734999914618,27.08765844901553,15.718424368638003,0.9276699358988879,102.0,-45.0,0.028520567467259714,0.033412400613688026,0.04186051779202247,0.17542866203085009,1.0,68.1565,808.8556586962616,561.6715948831791,384.0630818476882,0.7125095044361888,29432,21.25,10.25,15.19665,0.22648399885746665,3.212469814312083,0.21246981431208312,0.31128697164556535,5.313671105144884,4.359513445397505,2.6650610496392297,3.5369637387187307,4.30307008452514,2.2208842080326914,3.0681104059118294,3.6769962458830774,2.7966690027078336,3.602767715253033,4.30307008452514,0.15589242064045702,0.02526739745763163,0.15010355396156483,0.024493767396580525,0.09370963163294117,0.014665336684917672,0.004382984506659418,0.0,0.0,0.001393041587387877,0.0,0.0,1087,2,0,378,0,0,0.5435,0.001,0.0,0.189,0.0,0.0,4.129199527527448,4.52402338673326,3.421806779783702,3.833246143064425,0.28111295972416805,0.08002902537088462,0.5622259194483361,0.48017415222530774,0.5,0.16666666666666666,0.28111295972416805,positive,104,118,162,737,939,424,480,5,4,7,6,39,23,27,64,58,31,3.140649740484066,23.11888325421052,0.125,64,60,45,3.566144164161728,35.3799106808293,0.15625,64,58,31,3.140649740484066,23.11888325421052,0.125
L01_SV62,1,61,62,244.90415954589844,0.9232596158981323,441490,2000,-5.08895527297188,5.652582873324743,6.668701785246576,4.309770032176029,0.12487032548868604,14.9375,-24.625,0.02842726925388274,0.03341153354296004,0.05717683299734988,0.2401549298964869,1.0,16.84084375,201.08149276588583,1384.341057855136,1055.4806075661702,0.8468869936949428,29432,-5.15625,2.765625,4.1003156249999995,0.05894719283181071,3.187427938284805,0.18742793828480497,0.3137325829358553,4.900537382411873,4.748110092134676,2.474580844005139,3.5415718759454884,3.9632939842282924,2.4464580089490067,3.437235395750785,4.362206872794017,2.7665553185311196,3.7268472472774588,4.536446508309943,0.14474595634383045,0.025362656934980788,0.16393682861914333,0.02831829727375109,0.09346345411297008,0.015022019690190154,0.002786083174775754,0.0,0.0,0.003431639032345746,0.0,0.0,709,0,0,811,0,0,0.3545,0.0,0.0,0.4055,0.0,0.0,3.8183036214437767,4.214767003454765,3.803060892416057,4.473740969635722,0.09400310165107169,0.09640323178190237,0.5640186099064302,0.5784193906914142,0.16666666666666666,0.16666666666666666,0.09640323178190237,negative,105,88,109,143,1338,496,813,3,3,5,5,10,9,9,64,50,14,2.211905511801359,9.133103058192022,0.296875,64,58,28,2.910102961338888,18.35868870487997,0.21875,64,58,28,2.910102961338888,18.35868870487997,0.21875
L12_SV11,12,10,11,16.89095115661621,0.5334434509277344,441490,2000,46.545955808251954,46.635428812223594,50.43938609812493,19.432078320446696,0.9930870461392104,143.0,-43.75,0.028420206141144065,0.030891551316653658,0.030145643162925548,0.2012299259326372,1.0,100.0575,1662.1175304614771,787.7167502351211,328.22628578220593,0.4174815616741775,29432,46.25,13.25,19.64445,0.040165422832675976,2.9500604548173874,-0.049939545182612566,0.33897610415644897,4.925055168253629,4.5814466681429105,2.3289020563059797,3.234221370412496,4.0145588194120565,2.249911870782841,3.0024606186480103,3.6595183372402844,2.557974389713125,3.3251694498955144,4.098573642937313,0.15017499072124085,0.025342341308729262,0.1433813313122273,0.023079640144365917,0.08810493835541904,0.01389037665575546,0.002038597444957869,0.0,0.0,0.0010192987224789344,0.0,0.0,552,0,0,300,0,0,0.276,0.0,0.0,0.15,0.0,0.0,3.6269786122798044,4.008765834625047,3.347001315893293,3.748005161763246,0.08581078202565509,0.0760222266832888,0.5148646921539306,0.4561333600997328,0.16666666666666666,0.16666666666666666,0.08581078202565509,positive,106,163,137,442,784,1106,967,10,9,11,11,56,58,49,64,63,38,3.2619858965187167,26.101320228550545,0.21875,64,55,40,3.4166813893218,30.46813518106531,0.125,64,63,38,3.2619858965187167,26.101320228550545,0.21875
L14_SV19,14,18,19,17.06494903564453,1.0607997179031372,441490,2000,-71.738846532127,71.79179210599334,75.42692892871288,23.297199528205816,0.002781489954472355,58.0,-168.0,0.028325134532368304,0.02981493233997626,0.04718113660558563,0.3181159256155292,1.0,128.39525,2553.0397892647625,1225.1232734663636,397.56552262207407,0.3247501270845252,29432,-72.0,15.5,22.9803,0.16908876042391044,3.231755495376976,0.23175549537697604,0.3094293492903468,5.657019273029508,4.177491155467944,2.5284972345878827,3.4899416565492967,4.2600112922807725,2.284565475646532,3.046087300862043,3.5272341962463325,2.6816447130803343,3.5484387714694723,4.2600112922807725,0.1593350267484735,0.027312373811915723,0.14195768179831103,0.022109316024633185,0.09090785193013137,0.014707339622919223,0.003227779287849959,0.0,0.0,0.0012231584669747215,0.0,0.0,745,2,0,356,0,0,0.3725,0.001,0.0,0.178,0.0,0.0,4.025186790424843,4.558252068075699,3.350696030948247,3.6992554492326035,0.2883818309734951,0.07548814429997439,0.5767636619469902,0.4529288657998463,0.5,0.16666666666666666,0.2883818309734951,positive,107,107,80,185,555,385,462,9,9,8,9,34,13,18,64,52,39,3.296956633751647,27.030250662875,0.15625,64,59,35,3.0968748536250508,22.128687720218874,0.21875,64,52,39,3.296956633751647,27.030250662875,0.15625
L03_SV37,3,36,37,93.8402328491211,0.9802346229553223,441490,2000,4.934008593579678,8.13155224976009,10.203924728176872,8.931720945975716,0.7014609617431878,49.0,-39.5,0.028282080337078824,0.03541350935841414,0.03339146979546535,0.12587374572470497,1.0,29.859375,288.910226754322,763.0667565422813,838.1547733137334,1.8102361956961737,29432,4.5,6.1875,9.1735875,0.11810051275859172,2.8727596512506017,-0.12724034874939827,0.34809734241591317,4.850883037851877,4.7963787340557875,2.3845632910788717,3.079493164479,4.305839999890991,2.0370983543788075,2.8010988067645224,3.611239877528728,2.479945822722027,3.1922625690330806,4.305839999890991,0.14657245908735717,0.025880500870613242,0.1317760554779883,0.02282769307264245,0.08609823979863845,0.015174723479248147,0.0014609948355531394,0.0,0.0,0.00037374286490894263,0.0,0.0,492,0,0,125,0,0,0.246,0.0,0.0,0.0625,0.0,0.0,3.8698055695222835,4.3603443036870795,3.065867088529978,3.5160726378856686,0.08256848814086078,0.07053557166090538,0.4954109288451647,0.42321342996543226,0.16666666666666666,0.16666666666666666,0.08256848814086078,positive,108,148,233,463,1180,1243,1069,10,10,9,9,3,48,38,64,61,2,0.6853142072764582,1.9843952490181156,0.5625,64,56,42,3.5532874643953134,34.92795335675122,0.109375,64,61,2,0.6853142072764582,1.9843952490181156,0.5625
L08_SV07,8,6,7,35.7910270690918,0.47605282068252563,441490,2000,-21.88561583066673,23.161721830444293,27.88083671679956,17.273125824277095,0.09791614759111192,53.75,-110.0,0.02822912400375123,0.03352786817740531,0.052445128994994226,0.2113411402296768,1.0,69.1075,808.8556586962616,828.9818130002061,618.2229139445301,0.7892455920784612,29432,-21.125,12.3125,18.2545125,-0.21219304370465011,2.8245473843999838,-0.17545261560001624,0.35403902427801864,4.101725532248533,4.868659187694002,1.9515722482317728,2.571754518232132,3.336350395552869,2.3761248074962285,3.060886999858254,3.5859818223028075,2.4309057828851905,3.115667975247216,3.669711804136055,0.12661043030439778,0.02185582799495724,0.14152522499013637,0.021793882842460078,0.0832670876368581,0.012731742835407034,0.00037374286490894263,0.0,0.0,0.001325088339222615,0.0,0.0,73,0,0,425,0,0,0.0365,0.0,0.0,0.2125,0.0,0.0,2.9033916956149883,3.3621823644975453,3.4717443152754695,3.7730396799147607,0.06336681710260314,0.07531185632216893,0.38020090261561884,0.4518711379330136,0.16666666666666666,0.16666666666666666,0.07531185632216893,negative,109,90,126,409,903,1309,1283,4,5,4,3,10,62,61,64,63,23,2.376455534745736,10.766673053296257,0.40625,64,60,49,3.7650398014944573,43.16542387404909,0.078125,64,60,49,3.7650398014944573,43.16542387404909,0.078125
L08_SV40,8,39,40,29.026992797851562,0.3860850930213928,441490,2000,20.799120864258143,22.209518917937164,26.330856059567356,16.146533748877392,0.9061201839226256,94.0,-49.25,0.0281808689263305,0.03373478992131601,0.07902783755011439,0.20211782826338082,1.0,61.74025,808.8556586962616,644.6755456747101,468.68531883893127,0.7763084725673826,29432,20.0,10.84375,16.076943749999998,0.05585893871081085,2.8912474790940226,-0.10875252090597742,0.3458714645601184,4.602864894641434,4.307410729107017,2.332532885798024,2.9234412168668564,3.4228178474531146,2.27033200884341,2.95119058309823,3.468583697694402,2.5191355166618656,3.161118542820052,3.64848418406632,0.12715094922606648,0.01886129927665744,0.14630391424191647,0.023008041282340682,0.07823338772473196,0.011450605534569105,0.0007474857298178853,0.0,0.0,0.0009173688502310411,0.0,0.0,312,0,0,376,0,0,0.156,0.0,0.0,0.188,0.0,0.0,3.2966464785945404,3.701263183184304,3.3588473555491545,3.7944089964238383,0.06691583758376313,0.07460807419909803,0.40149502550257876,0.4476484451945882,0.16666666666666666,0.16666666666666666,0.07460807419909803,negative,110,54,136,614,923,1210,1300,8,6,1,4,26,59,62,64,58,19,2.3454603198345305,10.438076475469872,0.25,64,60,40,3.3481109507764986,28.448941401003562,0.203125,64,60,40,3.3481109507764986,28.448941401003562,0.203125
L12_SV39,12,38,39,25.0487060546875,0.791078507900238,441490,2000,-45.91759050539437,46.16863065870511,50.80579297250291,21.744044742037815,0.01876826202178985,61.0,-152.0,0.02812230815493012,0.031100554683115372,0.033196674896373644,0.20818818093275046,1.0,104.11975,1662.1175304614771,1156.4644583173376,544.6601851832785,0.4735449857605848,29432,-46.5,14.25,21.12705,0.03933726124670982,2.9831484938243396,-0.016851506175660447,0.3352162998490293,5.088263624121683,4.993598254370582,2.419424978877787,3.074074468513112,3.545044741220371,2.3429679013397515,3.2320887203845188,3.7183089925001167,2.626964010593055,3.3842869686018635,3.7183089925001167,0.1338462951952507,0.01939959147167751,0.15509462012457575,0.02631690875813401,0.08412955041942241,0.01260962504419515,0.0014949714596357705,0.0,0.0,0.0017667844522968198,0.0,0.0,365,1,0,579,0,0,0.1825,0.0005,0.0,0.2895,0.0,0.0,3.3552956991155884,3.8577321490695575,3.5972840505418406,3.952752513957225,0.14272150655146798,0.08738752926618301,0.42816451965440394,0.5243251755970981,0.3333333333333333,0.16666666666666666,0.14272150655146798,positive,111,149,129,218,623,1027,792,11,10,10,10,17,54,39,64,55,35,3.2418598206540166,25.581254077534936,0.125,64,64,37,3.2920256378666677,26.89729268510992,0.140625,64,55,35,3.2418598206540166,25.581254077534936,0.125
L10_SV16,10,15,16,32.513675689697266,2.2001872062683105,441490,2000,31.317946228277574,32.715218636282636,38.482832841997556,22.363243673220573,0.9229427620104645,144.0,-74.0,0.0280601250261015,0.03299005084373536,0.02837889872930304,0.1679743595551428,0.9995,94.99475,1171.1397808238862,1063.6920088576337,727.1112521607679,0.7140712072948021,29432,30.875,14.875,22.053675,0.16832254735768384,3.126219646999122,0.12621964699912214,0.3198751568719448,5.129530565767384,4.755443253788768,2.52225536106794,3.283330329298847,3.9972226851080284,2.2218519135699606,2.9594727409377293,3.4077517692629367,2.68095906918008,3.3286742459023158,3.9972226851080284,0.15591612714011518,0.02437843349791834,0.13772369450292937,0.021340024912363503,0.08788909429748738,0.01312634629103478,0.0026841533025278607,0.0,0.0,0.0008833922261484099,0.0,0.0,816,1,0,263,0,0,0.408,0.0005,0.0,0.1315,0.0,0.0,3.769213067663326,4.155089797958843,3.349781839081242,3.8712368800211308,0.1708819618573208,0.07205440807190103,0.5126458855719624,0.4323264484314062,0.3333333333333333,0.16666666666666666,0.1708819618573208,positive,112,173,174,252,600,659,695,8,8,8,8,2,31,32,64,61,11,1.4211786428006856,4.141999502244678,0.640625,64,53,42,3.5004583795453286,33.13063488400985,0.140625,64,61,11,1.4211786428006856,4.141999502244678,0.640625
L12_SV54,12,53,54,18.640178680419922,0.5886868834495544,441490,2000,-46.44940334108289,47.02564255839423,53.803016068393305,27.151748881300183,0.031135473057147388,59.5,-160.0,0.028029120965852788,0.03165534072550317,0.048843688418763735,0.2336768669732044,1.0,120.39075,1662.1175304614771,876.5663798500279,506.11345063332715,0.5845446212068953,29432,-44.5,18.5,27.428099999999997,-0.26481250413504864,2.916700679440396,-0.08329932055960398,0.34285314466750905,3.7917318370576165,4.211009876732256,2.030308333424481,2.6367530014838776,3.091452743719022,2.5156682380478417,3.153700037552729,3.6318155468296816,2.5703566780054037,3.153700037552729,3.6318155468296816,0.137329599720361,0.021218067850884214,0.13318173359139637,0.019419066717067203,0.08215234178103625,0.011734140693383655,0.00016988312041315575,0.0,0.0,0.0019706441967926066,0.0,0.0,84,0,0,613,0,0,0.042,0.0,0.0,0.3065,0.0,0.0,2.9622904977012627,3.3179476522252727,3.5912075572132234,3.8099613170434705,0.06401343253388153,0.07324589832882933,0.38408059520328924,0.439475389972976,0.16666666666666666,0.16666666666666666,0.07324589832882933,negative,113,101,113,366,435,1169,1328,9,11,7,9,2,60,61,64,54,11,1.480122868202814,4.39348546742025,0.5625,64,62,44,3.627980538346928,37.63673387913686,0.09375,64,62,44,3.627980538346928,37.63673387913686,0.09375
L02_SV41,2,40,41,81.42240142822266,0.9037559032440186,441490,2000,5.543798634232031,6.428822644734486,7.65804025827514,5.283169247757432,0.8487032548868604,24.5,-19.625,0.027995694969169642,0.03388744469983575,0.060551767876962106,0.22013862148633037,1.0,18.29775,237.93858731803454,523.4501780904193,430.16832730414677,0.9529872198340306,29432,5.71875,3.46875,5.14276875,-0.16883177759790807,2.987831992022974,-0.012168007977026107,0.33469084027142004,3.6519724904994026,4.9280360895091775,2.1936140916310887,2.7526514778639424,3.071395150715244,2.600739144648493,3.4210657440119197,3.9425552626684968,2.667580571263291,3.4279807934198807,3.9425552626684968,0.12537802505950404,0.017946438723589964,0.15090279371969698,0.022838111284502846,0.08465194843947417,0.0126204471091987,0.00023783636857841803,0.0,0.0,0.003703452025006795,0.0,0.0,66,0,0,884,0,0,0.033,0.0,0.0,0.442,0.0,0.0,2.9227932910652457,3.190402057257581,3.761349370414526,4.199099949808165,0.06145951337492884,0.0861668590419163,0.36875708024957304,0.5170011542514978,0.16666666666666666,0.16666666666666666,0.0861668590419163,negative,114,80,116,813,1288,1018,959,6,6,6,6,8,21,20,64,57,25,2.813528707910833,16.668633301867104,0.1875,64,60,51,3.8300223496719523,46.06356772833769,0.078125,64,60,51,3.8300223496719523,46.06356772833769,0.078125
L03_SV44,3,43,44,86.78392791748047,0.9065259695053101,441490,2000,5.0947593443056025,7.938689546978874,9.802978558096148,8.375071094271593,0.7313891594373598,37.75,-33.5,0.027943211764602818,0.03465188336460384,0.04001449636458357,0.11584860359238035,1.0,26.8489375,288.910226754322,688.9506614042702,726.8215661490402,1.6438599997133803,29432,5.40625,5.519287109375,8.182895068359375,-0.051327760269784715,3.043469405151138,0.04346940515113795,0.32857238463034266,3.9526047602715675,4.7545825377179725,2.3180976709998466,2.953096037298308,3.3433124549995012,2.4479416921102173,3.3273523334399635,4.069780587651703,2.615975131194226,3.372125607072265,4.069780587651703,0.1427473223770112,0.02116744642317873,0.14122048457688866,0.02359536162214549,0.08336888477169782,0.012799079809883701,0.0009513454743136721,0.0,0.0,0.0023104104376189183,0.0,0.0,304,0,0,664,0,0,0.152,0.0,0.0,0.332,0.0,0.0,3.2499194695566223,3.524883278966818,3.6547273000771883,4.097877306243287,0.07160783691953321,0.08518455504406006,0.42964702151719925,0.5111073302643604,0.16666666666666666,0.16666666666666666,0.08518455504406006,negative,115,124,269,549,1198,883,990,11,11,7,11,7,30,32,64,58,20,2.5786555869505334,13.179407676118197,0.1875,64,56,46,3.633289883246784,37.83709169391695,0.09375,64,56,46,3.633289883246784,37.83709169391695,0.09375
L09_SV08,9,7,8,25.754901885986328,0.8279144167900085,441490,2000,-24.900389995418127,26.105455934953582,31.499200001298043,19.291712697369704,0.0819724116061519,51.25,-140.0,0.0277420331012644,0.03300328237847593,0.02401639901243516,0.12516931300822215,0.996,80.83975,926.756686386229,672.343456293669,496.85616773339336,0.7747554436263352,29432,-23.375,13.125,19.459125,-0.34930170146497824,3.113557148586585,0.11355714858658494,0.32117605435761953,3.8349617467383554,5.9933321770634596,1.984929949316837,2.672268151831082,3.2469034450418293,2.6273021011993087,3.6294026581359646,4.212234620004626,2.6786918733499063,3.6294026581359646,4.212234620004626,0.13966363274049523,0.02248781195840306,0.15524966785558672,0.025926283253046797,0.09689492647396154,0.015931085982407046,0.0003057896167436804,0.0,0.0,0.00441696113074205,0.0,0.0,74,0,0,920,6,0,0.037,0.0,0.0,0.46,0.003,0.0,2.961335620178194,3.3082165821947287,4.066215721416045,4.606065277858074,0.06678860705840704,0.5843933747787722,0.4007316423504423,0.5843933747787722,0.16666666666666666,1.0,0.5843933747787722,negative,116,202,241,570,793,697,227,13,13,12,12,14,38,8,64,64,38,3.275674133374026,26.461057751365246,0.1875,64,63,23,2.5828032191111645,13.234184529847337,0.296875,64,63,23,2.5828032191111645,13.234184529847337,0.296875
L07_SV44,7,43,44,33.86253356933594,1.753747582435608,441490,2000,16.118482421620623,18.035508965433902,21.829034672718088,14.72077712509212,0.8650682914675304,92.0,-57.5,0.027733185716889236,0.03323225959495929,0.03144125574758205,0.13842216131735713,1.0,60.732375,647.6645069687663,610.7280277820647,498.48280956514446,0.9132855525744412,29432,15.75,9.25,13.714049999999999,0.2177745147035282,3.3786708327877952,0.37867083278779523,0.2959743785324255,5.559991395685447,5.3412376358552,2.8255693978073584,3.700584437128347,4.438061695852004,2.367006828763191,3.131542104629919,3.6276665171849314,2.944061017715409,3.7213295853522306,4.438061695852004,0.1725680063198145,0.026887207228639447,0.1389402826859778,0.021430464705609418,0.0963129397576259,0.01453026475342442,0.006931231312856755,0.0,0.0,0.0016308779559662953,0.0,0.0,1339,15,0,465,1,0,0.6695,0.0075,0.0,0.2325,0.0005,0.0,4.356845716619088,4.867271156222998,3.500060157283954,3.9557971569303017,0.6067966371627291,0.15281035859153083,0.6067966371627291,0.4584310757745925,1.0,0.3333333333333333,0.6067966371627291,positive,117,156,213,662,980,153,181,4,4,7,6,23,4,2,64,60,31,2.93752634370526,18.869112835064488,0.25,64,61,37,3.3992482993753783,29.941584478219074,0.09375,64,60,31,2.93752634370526,18.869112835064488,0.25
L01_SV21,1,20,21,90.79644775390625,0.34229183197021484,441490,2000,5.481218098765708,5.642370176001009,6.667191928267509,3.795747141488572,0.9441663457835965,22.75,-11.5,0.027667414405726152,0.03230167610215321,0.06966182699494892,0.24203492717841854,1.0,16.22003125,201.08149276588583,512.3071688934745,344.64035701920614,0.6925006582647437,29432,5.03125,2.609375,3.8686593749999996,0.30102222219683583,2.8702382296829234,-0.12976177031707659,0.34840313589944427,4.580074977523707,4.273121098959508,2.394078698127803,3.370644385046161,3.9015453512238985,1.9305783414958835,2.484460459897684,3.124899533187723,2.447553294867166,3.3937628587422406,3.912576304291378,0.12719124905974916,0.021580452783052838,0.14082599395390813,0.022885980908414535,0.08358194605182473,0.01403110122443452,0.002514270182114705,0.0,0.0,0.0002718129926610492,0.0,0.0,742,0,0,127,0,0,0.371,0.0,0.0,0.0635,0.0,0.0,3.8708499633674767,4.353898435423771,3.086098139617164,3.853240504018269,0.08252622149432809,0.06264199847636912,0.49515732896596854,0.37585199085821475,0.16666666666666666,0.16666666666666666,0.08252622149432809,positive,118,67,107,826,1374,1248,1073,4,4,4,4,31,38,22,64,59,15,1.8658139464356995,6.461192811132242,0.34375,64,58,17,2.336779483852062,10.347857400661178,0.203125,64,59,15,1.8658139464356995,6.461192811132242,0.34375
L13_SV60,13,59,60,28.086458206176758,1.571847677230835,441490,2000,51.673285198144704,51.70407603526375,54.898234083072445,18.53881609680124,0.9972139799315953,137.0,-33.25,0.027646287325600483,0.029347608505099244,0.016163446510679743,0.18570069537248862,0.999,100.958,1876.1886510913328,1452.1843706534207,520.689683494805,0.35876983678727875,29432,52.0,12.0,17.7912,-0.03697040500531414,3.0722484960042467,0.07224849600424665,0.3254945038790305,4.7776428796258825,4.791694770448312,2.3888214398129413,3.3162462340932595,3.887916498043907,2.4344900849858355,3.222365551508604,3.618047124421039,2.674584204550562,3.4848689239624084,4.08647182314849,0.1550071758467781,0.02616719876122248,0.13961902305438834,0.02178681870686512,0.08667612588262459,0.013198838441040315,0.0022424571894536557,0.0,0.0,0.0021065506931231314,0.0,0.0,623,0,0,619,0,0,0.3115,0.0,0.0,0.3095,0.0,0.0,3.6815953954764153,4.159359683439003,3.6431283443500155,4.082214802823867,0.08940753801882789,0.07927211866189782,0.5364452281129674,0.47563271197138696,0.16666666666666666,0.16666666666666666,0.08940753801882789,positive,119,291,152,118,852,811,890,8,8,13,10,64,39,42,64,60,39,3.401661518647826,30.013927341417222,0.125,64,59,43,3.570092156961973,35.51986640377713,0.078125,64,60,39,3.401661518647826,30.013927341417222,0.125
