candidate,layer,sv_index_0,sv_rank_1based,singular_value,singular_value_over_sv1,n_tokens,n_documents,mean_activation,mean_abs_activation,rms_activation,std_activation,positive_rate,max_activation,min_activation,mean_abs_cosine,rms_cosine,top1_abs_rate,top5_abs_rate,doc_top5_presence_rate,mean_document_peak_abs,mean_layer_residual_norm,sigma_weighted_mean_abs,sigma_weighted_std,dynamicity_std_over_abs_mean,token_sample_n,median_activation,mad_activation,robust_activation_scale,stable_skewness,stable_kurtosis,stable_excess_kurtosis,effective_support_fraction,positive_max_robust_z,negative_max_robust_z,positive_q99_robust_z,positive_q999_robust_z,positive_q9999_robust_z,negative_q99_robust_z,negative_q999_robust_z,negative_q9999_robust_z,abs_q99_robust_z,abs_q999_robust_z,abs_q9999_robust_z,positive_top1pct_energy_share,positive_top0_1pct_energy_share,negative_top1pct_energy_share,negative_top0_1pct_energy_share,abs_top1pct_energy_share,abs_top0_1pct_energy_share,positive_token_rate_z3,positive_token_rate_z5,positive_token_rate_z8,negative_token_rate_z3,negative_token_rate_z5,negative_token_rate_z8,positive_doc_count_z3,positive_doc_count_z5,positive_doc_count_z8,negative_doc_count_z3,negative_doc_count_z5,negative_doc_count_z8,positive_doc_rate_z3,positive_doc_rate_z5,positive_doc_rate_z8,negative_doc_rate_z3,negative_doc_rate_z5,negative_doc_rate_z8,doc_positive_peak_q95_z,doc_positive_peak_q99_z,doc_negative_peak_q95_z,doc_negative_peak_q99_z,positive_tail_selectivity_score,negative_tail_selectivity_score,positive_tail_shape_score,negative_tail_shape_score,positive_tail_support_weight,negative_tail_support_weight,tail_selectivity_score,selected_tail_polarity,rank_global_mean_abs_cosine,rank_global_top1_rate,rank_global_top5_abs_rate,rank_global_sigma_weighted_mean_abs,rank_global_std_activation,rank_global_excess_kurtosis,rank_global_tail_selectivity,rank_layer_mean_abs_activation,rank_layer_mean_abs_cosine,rank_layer_top1_rate,rank_layer_top5_abs_rate,rank_layer_std_activation,rank_layer_excess_kurtosis,rank_layer_tail_selectivity,positive_top_context_retained_events,positive_top_context_unique_documents,positive_top_context_unique_center_tokens,positive_top_context_center_token_entropy,positive_top_context_effective_center_tokens,positive_top_context_largest_center_token_share,negative_top_context_retained_events,negative_top_context_unique_documents,negative_top_context_unique_center_tokens,negative_top_context_center_token_entropy,negative_top_context_effective_center_tokens,negative_top_context_largest_center_token_share,selected_tail_top_context_retained_events,selected_tail_top_context_unique_documents,selected_tail_top_context_unique_center_tokens,selected_tail_top_context_center_token_entropy,selected_tail_top_context_effective_center_tokens,selected_tail_top_context_largest_center_token_share
L04_SV59,4,58,59,13.054338455200195,2.73905086517334,441490,2000,-5.72794685065672,6.379709655987063,7.858867695071246,5.380745889250504,0.1367528143332805,17.0,-37.0,0.017778852111947786,0.021360576019379962,0.018471539559219916,0.11465265351423588,0.9995,21.45184375,349.85830224115,83.28288909516392,70.24207797970323,0.9393847445760868,29432,-5.4375,3.5078125,5.200682812499999,-0.30700607353316955,3.1818790733754883,0.18187907337548825,0.3142796998061754,4.31433733010419,6.068914628698096,2.145151012322,2.75204247519181,3.0792543166657307,2.7039718642714288,3.569242860838286,4.175595932865748,2.75204247519181,3.569242860838286,4.175595932865748,0.13150723232920253,0.020051308822974696,0.15719347853461882,0.025301774427200323,0.09234547645145876,0.014647228748568941,0.0003397662408263115,0.0,0.0,0.004858657243816254,3.397662408263115e-05,0.0,142,0,0,1039,10,0,0.071,0.0,0.0,0.5195,0.005,0.0,3.06510232881079,3.4490663335373335,4.194160802803238,4.795043439308,0.06494941520489403,0.5677427398714635,0.3896964912293642,0.5677427398714635,0.16666666666666666,1.0,0.5677427398714635,negative,339,228,273,773,1141,663,450,14,14,12,14,5,43,32,64,59,42,3.3486292940887092,28.463691542006462,0.21875,64,53,53,3.898952890649693,49.35074641305414,0.0625,64,53,53,3.898952890649693,49.35074641305414,0.0625
L21_SV10,21,9,10,1.6705222129821777,1.242308259010315,441490,2000,323.22481519435604,324.66619300727365,361.3183339967477,161.48268428769603,0.9855897075811456,1208.0,-612.0,0.018271018863574854,0.0200395145444323,0.0024689120931391424,0.047865183809372804,0.9805,801.661,17515.53339883123,542.3620872230097,269.7604111145843,0.4995986591889472,29432,314.0,108.0,160.1208,0.28555861669187793,3.172734148146697,0.17273414814669685,0.3151855633993584,5.583284620111815,5.783133734030806,2.6355101898066957,3.534831202442156,4.274919935448623,2.1177448526362554,2.903951266793549,3.3869703373950704,2.7104536075263175,3.584793480921904,4.357378928908597,0.15683906339257128,0.02577467196554057,0.14187683969846177,0.02436629263058003,0.09448590132739032,0.015385439520801226,0.004213101386246263,0.0,0.0,0.000679532481652623,0.0,0.0,979,6,0,155,1,0,0.4895,0.003,0.0,0.0775,0.0005,0.0,4.134378544199129,4.6844632302611515,3.135132974604174,3.6724772796538607,0.5674991995202135,0.15109941989567138,0.5674991995202135,0.4532982596870142,1.0,0.3333333333333333,0.5674991995202135,positive,322,652,540,77,46,691,451,16,18,16,16,12,42,45,64,57,53,3.9042622355495493,49.61346335711307,0.046875,64,57,35,3.161258722703727,23.60028345356527,0.234375,64,57,53,3.9042622355495493,49.61346335711307,0.046875
L04_SV06,4,5,6,26.34107780456543,5.526864051818848,441490,2000,2.829710907097859,4.5351041666851,5.75501266808274,5.011277979921313,0.7063308342204806,32.25,-19.125,0.012799438104945111,0.01593562267787396,0.004040861627669936,0.03790346327210129,0.974,17.3021875,349.85830224115,119.45953170646109,132.00246316941278,1.7709505120645308,29432,2.609375,3.30078125,4.89373828125,0.22063332894354137,3.139078530253077,0.13907853025307704,0.31856482415537996,6.05684719870817,4.441262231630503,2.6213345019185073,3.542639390100698,4.227936050293788,2.155177574658943,2.8776441833752733,3.4607694622512457,2.6959834673933525,3.553648356437635,4.227936050293788,0.15748850138795195,0.02565937042158507,0.1366972705250954,0.022003502299278513,0.09228299466388452,0.014582507367515625,0.00383935852133732,0.0,0.0,0.0005436259853220984,0.0,0.0,933,6,0,237,0,0,0.4665,0.003,0.0,0.1185,0.0,0.0,4.064505263023459,4.70333182470903,3.2535199238184638,3.7260625624103505,0.5674791967579883,0.07114293026885457,0.5674791967579883,0.4268575816131274,1.0,0.16666666666666666,0.5674791967579883,positive,730,538,615,564,1169,817,452,30,31,30,31,17,47,33,64,57,55,3.9422745894346902,51.5356906223762,0.0625,64,57,48,3.7053665982168185,40.66495228363892,0.09375,64,57,55,3.9422745894346902,51.5356906223762,0.0625
L03_SV60,3,59,60,20.367385864257812,1.1486552953720093,441490,2000,1.1277810015584764,2.947784571477102,3.6743883167449862,3.4970329587745974,0.6477655213028608,19.25,-21.125,0.010316309697706487,0.012861495106900503,0.00021744546875353916,0.0062742077963260775,0.671,10.87746875,288.910226754322,60.03866581198,71.22541965138942,3.100808538128377,29432,1.28125,2.265625,3.3590156249999996,-0.2269188590842754,3.2801757938595384,0.2801757938595384,0.3048617095071525,5.349409471710928,6.670481028203018,2.26070695934914,3.052773087353522,3.7678449322485665,2.6607497546249137,3.58177851584123,4.205326151169592,2.8002995669304163,3.6295789782162653,4.205326151169592,0.14940067669379914,0.02436968164511505,0.15564984347494767,0.025084337079960897,0.09361893955757956,0.014522941073314009,0.001393041587387877,0.0,0.0,0.0044509377548246805,0.0,0.0,482,1,0,1111,6,0,0.241,0.0005,0.0,0.5555,0.003,0.0,3.58177851584123,4.1399777650632394,4.158584406703974,4.6983630807016565,0.15885401557136852,0.5672833554714314,0.47656204671410557,0.5672833554714314,0.3333333333333333,1.0,0.5672833554714314,negative,1098,1189,1202,1004,1296,352,453,59,59,63,63,61,22,23,64,60,41,3.351698841144305,28.55119641402498,0.1875,64,60,54,3.8989528906496935,49.35074641305416,0.0625,64,60,54,3.8989528906496935,49.35074641305416,0.0625
L22_SV55,22,54,55,1.8612016439437866,1.4057742357254028,441490,2000,790.1285701544768,790.1366984529661,811.2857319447029,184.06895849842303,0.9999297832340484,1864.0,-242.0,0.03335996232148019,0.03398828481791546,0.005757774808036422,0.5004779270198646,1.0,1275.586,23628.51209795239,1470.6037221009765,342.5894481562856,0.2329607679702504,29432,800.0,120.0,177.91199999999998,-0.2115202480353037,3.269659439240218,0.26965943924021785,0.30584225011286603,5.980484734025811,5.856828094788435,2.2483025315886507,3.173209227033568,4.097027744053204,2.6192724493007784,3.5506711183056714,4.27891471626421,2.742929088538154,3.609301227573177,4.32009898151893,0.1549204977117739,0.028374027330000804,0.15574018243275115,0.025500912755231985,0.09565055995254697,0.015457235191745609,0.0016308779559662953,0.0,0.0,0.003941288393585213,0.0,0.0,515,3,0,1006,5,0,0.2575,0.0015,0.0,0.503,0.0025,0.0,3.7321822024371603,4.361706911281983,3.9907369935698553,4.606547056971986,0.35634276108158947,0.567006856044865,0.5345141416223842,0.567006856044865,0.6666666666666666,1.0,0.567006856044865,negative,34,463,37,4,17,384,454,4,4,6,4,15,51,53,64,58,30,2.997978787527757,20.044980785539444,0.171875,64,55,28,2.910306101048019,18.362418462381612,0.1875,64,55,28,2.910306101048019,18.362418462381612,0.1875
L14_SV25,14,24,25,2.7044103145599365,0.7721754908561707,441490,2000,-34.68593772451492,36.685925213061346,43.5293478756867,26.299997160715115,0.08718657274230447,85.5,-198.0,0.014340141762566353,0.016913438740881834,0.004643366780674534,0.037391560397744,0.951,108.141,2553.0397892647625,99.21379454537754,71.125983594335,0.7582322660438369,29432,-34.0,17.375,25.760175,-0.17275100578585545,3.165054113722161,0.16505411372216106,0.31595036421793804,4.638943640716726,6.366416377217934,2.264590593813894,3.0777935320703276,3.775759481447618,2.503864977625346,3.435535666974312,4.041657325697484,2.678553231878277,3.567221495971975,4.118192131846906,0.14932054698585265,0.02544445072589649,0.1571958691663542,0.027168393356280653,0.09294370619154245,0.01522666593458903,0.0012911117151399836,0.0,0.0,0.00295596629518891,3.397662408263115e-05,0.0,326,0,0,791,9,0,0.163,0.0,0.0,0.3955,0.0045,0.0,3.3870111519040536,3.9207808176768983,3.8819612056206916,4.503463194640564,0.08182476606156258,0.566273762817031,0.4909485963693755,0.566273762817031,0.16666666666666666,1.0,0.566273762817031,negative,570,503,622,655,566,716,455,27,27,26,27,54,16,8,64,57,53,3.9124379877958706,50.020753424240965,0.046875,64,56,61,4.093900535182178,59.97336429152967,0.03125,64,56,61,4.093900535182178,59.97336429152967,0.03125
L11_SV22,11,21,22,3.312039852142334,0.8945785760879517,441490,2000,3.6386205031444145,13.498777205872399,17.114071722825045,16.722795572753284,0.5730141113048993,102.5,-62.0,0.010310017457958601,0.012924646929868446,0.0007814446533330313,0.010813381956556208,0.743,51.1674375,1300.9293592083059,44.70848806103993,55.386565376188265,4.595916380479147,29432,3.0859375,11.2265625,16.6445015625,0.21946108548339233,3.133148003975903,0.13314800397590298,0.3191678142018889,5.972786996756906,3.9103566577588826,2.518192710224031,3.5180574365727497,4.23046987833163,2.168039539333607,2.813898471163666,3.4799051976717537,2.630457637051862,3.5480973868904266,4.23046987833163,0.1565753267634708,0.025889131813014117,0.13870052634046434,0.02260428607062304,0.09170567843397343,0.014601685566387565,0.003567545528676271,0.0,0.0,0.0006115792334873607,0.0,0.0,738,6,0,146,0,0,0.369,0.003,0.0,0.073,0.0,0.0,3.900030424837181,4.4713902798794,3.1142979743404378,3.564897229105595,0.5660589597333348,0.07051030131765725,0.5660589597333348,0.4230618079059435,1.0,0.16666666666666666,0.5660589597333348,positive,1099,940,1052,1201,716,844,456,44,44,46,45,11,39,7,64,58,61,4.093900535182178,59.97336429152967,0.03125,64,54,39,3.3548450151366014,28.64116489967449,0.15625,64,58,61,4.093900535182178,59.97336429152967,0.03125
L05_SV50,5,49,50,7.06008768081665,1.5826646089553833,441490,2000,-0.5550455140517753,5.01105346499965,6.3195573224004535,6.295135362201212,0.440900133638361,36.0,-27.375,0.011490580995867684,0.014327685885913714,0.001583274819361707,0.021663004824571338,0.9555,19.09696875,434.42499958857366,35.37847683615762,44.44420761975004,11.341656139576788,29432,-0.921875,4.125,6.115724999999999,0.29929088792918684,3.282689147621485,0.2826891476214848,0.30462829559252147,6.037203275163615,4.325427484067711,2.6647494777806395,3.5231922625690335,4.314997404232423,2.1793205220967264,3.017324192961587,3.5329539833788792,2.7551414591074583,3.5436313764925664,4.314997404232423,0.15663413423725175,0.025800298003016232,0.1468642059209941,0.024419736966935057,0.09453461691235453,0.015083564224409622,0.004518891002989943,0.0,0.0,0.0010532753465615657,0.0,0.0,1044,7,0,273,0,0,0.522,0.0035,0.0,0.1365,0.0,0.0,4.136365680275029,4.688221756210425,3.3034717878910516,3.6918149524381825,0.5659117413763979,0.07858528190456014,0.5659117413763979,0.4715116914273609,1.0,0.16666666666666666,0.5659117413763979,positive,914,764,820,1330,1087,347,457,44,44,43,44,6,27,28,64,56,59,4.050578836397181,57.430690400099444,0.03125,64,61,39,3.4275501274864,30.801091494551446,0.109375,64,56,59,4.050578836397181,57.430690400099444,0.03125
L03_SV30,3,29,30,9.629342079162598,0.5430639982223511,441490,2000,2.5643268402976793,3.9239824022824785,4.963644710517033,4.249940784101896,0.7169335658791819,28.625,-17.0,0.013356201909385442,0.016544796663057776,0.002237876282588507,0.028933837686017802,0.9495,14.549328125,288.910226754322,37.78536886419221,40.92413362630167,1.6573319427592486,29432,2.359375,2.8525390625,4.229174414062499,0.2291652948675445,3.046267892145698,0.04626789214569804,0.3282705380502929,6.210579755865288,4.577577821247527,2.5307835412062594,3.4786340215909872,4.127197365509643,2.1096020467573346,2.7830343106360313,3.3239451424034314,2.634231627562136,3.4913729145108254,4.127197365509643,0.1565462348416778,0.026416351028895856,0.13510714862560125,0.0215676188143703,0.09168867667241541,0.014947717102875265,0.0034656156564283774,6.79532481652623e-05,0.0,0.00047567273715683607,0.0,0.0,774,8,0,121,0,0,0.387,0.004,0.0,0.0605,0.0,0.0,3.9051652599343303,4.496592747928926,3.055413122011061,3.439648871332887,0.5653861344259198,0.06811902289653533,0.5653861344259198,0.40871413737921203,1.0,0.16666666666666666,0.5653861344259198,positive,666,679,704,1293,1227,1174,458,32,33,33,34,18,45,24,64,56,48,3.6996040652429447,40.431293036370995,0.109375,64,55,31,3.00244552452212,20.13471670694652,0.203125,64,56,48,3.6996040652429447,40.431293036370995,0.109375
L05_SV42,5,41,42,9.643077850341797,2.1616952419281006,441490,2000,-9.270756258309264,9.518808806735032,11.150265544285695,6.195280470414908,0.05315409182540941,17.25,-43.25,0.021456191408212692,0.024565111008985657,0.029463861016104556,0.17497565063761353,1.0,27.5866875,434.42499958857366,91.79061436586503,59.741571880913106,0.6682605278141669,29432,-8.8125,4.0,5.9304,-0.3518609834363353,3.2707148154026773,0.2707148154026773,0.30574356262757324,4.394728854714691,5.806943882368812,2.1394003777148254,2.7882710272494218,3.4389406701064695,2.75065762849049,3.6148489140698774,4.2687719209495265,2.813891137191421,3.6570045865371648,4.348285950357359,0.1399020717165217,0.02311004282837372,0.1547714179014096,0.024460074633003714,0.09531765211478953,0.014947009363512856,0.0005096493612394672,0.0,0.0,0.006319652079369394,3.397662408263115e-05,0.0,216,0,0,1181,13,0,0.108,0.0,0.0,0.5905,0.0065,0.0,3.235974807770133,3.68862134088763,4.205028328611898,4.837363415621207,0.07064543616713255,0.5653521383929907,0.4238726170027953,0.5653521383929907,0.16666666666666666,1.0,0.5653521383929907,negative,205,163,184,714,1095,380,459,7,8,8,7,8,34,29,64,49,26,2.867624271341291,17.5951671632835,0.203125,64,52,52,3.8907771384033722,48.94891182553987,0.046875,64,52,52,3.8907771384033722,48.94891182553987,0.046875
L08_SV56,8,55,56,8.526191711425781,1.438206672668457,441490,2000,10.74783245965323,12.068623846391446,14.597864235633079,9.878346909336589,0.8696482366531518,62.75,-42.5,0.014928599088177784,0.017912756082542485,0.006079412897234365,0.05209631022220209,0.962,37.479,808.8556586962616,102.89940060741829,84.22467954097411,0.9191013114894039,29432,10.375,6.484375,9.613734375,0.06740306697393808,3.2412132532077673,0.24121325320776732,0.3085264442289686,5.447935001844692,5.499943927876622,2.5094306810406337,3.434383426055484,3.9426354548099103,2.3664061344528253,3.2375556454876566,4.467163676966006,2.7434708481843195,3.6536270537430986,4.565262913247476,0.14948623356573762,0.02491014969602035,0.16519625530711066,0.03048172265480502,0.09372313934925547,0.0158058823415372,0.002786083174775754,0.0,0.0,0.0021405273172057622,0.0,0.0,730,2,0,562,6,0,0.365,0.001,0.0,0.281,0.003,0.0,3.888967444037582,4.382012062820281,3.7842994803983228,4.408276570466406,0.2710235019954732,0.5652453459711609,0.5420470039909464,0.5652453459711609,0.5,1.0,0.5652453459711609,negative,522,446,511,627,935,461,460,25,25,23,23,39,38,36,64,56,55,3.939408182088225,51.388179854145214,0.046875,64,52,56,3.9774205359733643,53.379166851301036,0.046875,64,52,56,3.9774205359733643,53.379166851301036,0.046875
L12_SV53,12,52,53,3.1235408782958984,0.5954046845436096,441490,2000,10.882809059972383,17.106548343283364,21.477506620839787,18.516148563143467,0.7235973634736914,117.0,-89.5,0.010280672804305216,0.012797419006532983,0.00026501166504337584,0.005515413712654873,0.479,61.665875,1662.1175304614771,53.433003036790566,57.835946945578485,1.701412609658407,29432,10.6875,12.09375,17.930193749999997,0.08633493058819318,3.2037258568427336,0.2037258568427336,0.3121365699453131,5.929244350747744,5.587641795560631,2.513218798876616,3.4752831379750155,4.118246073052044,2.3807606652326334,3.2173383514051546,4.031921015911913,2.778135066164581,3.5987271470504787,4.540898365919735,0.16300951112734233,0.026416268183898348,0.151714663796507,0.02532917608219305,0.09448352592907097,0.014753385109220038,0.00383935852133732,0.0,0.0,0.0023104104376189183,0.0,0.0,728,5,0,442,2,0,0.364,0.0025,0.0,0.221,0.001,0.0,3.9214579039336934,4.451848156967071,3.5937983101827893,4.039973076141467,0.5648406259948348,0.25602199168009615,0.5648406259948348,0.5120439833601923,1.0,0.5,0.5648406259948348,positive,1105,1156,1229,1089,685,577,461,45,45,49,47,42,20,18,64,58,55,3.9166657472419466,50.232676801902116,0.078125,64,54,56,3.9557596865808664,52.235361378201084,0.0625,64,58,55,3.9166657472419466,50.232676801902116,0.078125
L09_SV21,9,20,21,8.629786491394043,1.4456512928009033,441490,2000,14.077891869454149,15.310373489479076,18.201853907147648,11.537783416631761,0.8945661283381277,79.5,-44.5,0.016621080806899113,0.019649788815241875,0.01990305556184738,0.12465967519083104,0.9995,45.665,926.756686386229,132.12525431770402,99.56860746947898,0.8195675548315107,29432,13.8125,7.53125,11.16583125,0.04379495683930494,3.3194776014920917,0.3194776014920917,0.30125222099721477,5.882902806721175,5.222405631466085,2.5244425935597046,3.487201187999326,4.070608267521497,2.431413245655117,3.420031983736097,3.986782220087683,2.7819245432354176,3.711098535543424,4.125308628500005,0.15823076895461413,0.026100787201175615,0.16229298043660356,0.027233894821400564,0.09598945865580799,0.014522964105371189,0.003363685784180484,0.0,0.0,0.002514270182114705,0.0,0.0,733,7,0,702,7,0,0.3665,0.0035,0.0,0.351,0.0035,0.0,3.934995883087522,4.584298190965407,3.856631811447088,4.438764915061743,0.5633830892868665,0.564397453344848,0.5633830892868665,0.564397453344848,1.0,1.0,0.564397453344848,negative,406,212,250,525,876,284,462,12,10,15,13,42,11,23,64,57,47,3.697190845970499,40.33384109455143,0.078125,64,60,61,4.093900535182178,59.97336429152967,0.03125,64,60,61,4.093900535182178,59.97336429152967,0.03125
L07_SV07,7,6,7,5.34414005279541,1.5994458198547363,441490,2000,-11.440324795758885,12.141794200175648,14.360799119839672,8.680525325574042,0.08873813676413962,33.75,-58.75,0.018599156720951117,0.02175760121688026,0.018337901198215135,0.12289293075720854,0.9975,35.5681875,647.6645069687663,64.8874486979577,46.389943071705154,0.7587656365133353,29432,-11.25,5.75,8.524949999999999,-0.1039725069817204,3.168814491647779,0.16881449164777917,0.31557543132794796,5.278623335034224,5.57188018698057,2.309397709077473,3.146191473263766,3.726030651206154,2.492683241543939,3.4897565381615148,4.020956134640063,2.7272887231010157,3.548407908550784,4.020956134640063,0.15107610482908285,0.02467820802094237,0.15869614499307527,0.026103857488712686,0.09277384963477596,0.014046557129778113,0.0018007610763794508,0.0,0.0,0.003193802663767328,0.0,0.0,453,3,0,754,5,0,0.2265,0.0015,0.0,0.377,0.0025,0.0,3.62172212153737,4.252664238499933,3.812339075302495,4.369527094000552,0.329496420528411,0.5638290842085509,0.4942446307926165,0.5638290842085509,0.6666666666666666,1.0,0.5638290842085509,negative,303,231,252,939,970,700,463,14,16,15,15,10,40,19,64,56,62,4.107385632328355,60.78758854304281,0.046875,64,54,49,3.778524898640635,43.751456279605854,0.078125,64,54,49,3.778524898640635,43.751456279605854,0.078125
L20_SV28,20,27,28,2.5141470432281494,1.4185161590576172,441490,2000,-255.90340229252078,256.64806695083695,276.1506902364921,103.79138891643795,0.008856372737774355,358.0,-864.0,0.018481714409467855,0.01973666141262627,0.00018120455729461597,0.018149901470021972,0.893,545.32,13811.849631503545,645.2509786746668,260.9468135568054,0.4055881554782714,29432,-256.0,68.0,100.8168,0.03449620794171627,3.306808838771323,0.3068088387713228,0.302406352697291,6.090254798803374,6.030740908261322,2.448556440989993,3.424870656477886,4.266290935637703,2.374405852992729,3.355353472833873,4.137584212155035,2.712457149998808,3.7004646051054935,4.455315979082839,0.15759213014463386,0.027427629889437043,0.15901060061407007,0.028221074152804226,0.09598852343248851,0.015661785351456764,0.0028200597988583855,0.0,0.0,0.002480293558032074,0.0,0.0,711,3,0,741,13,0,0.3555,0.0015,0.0,0.3705,0.0065,0.0,3.9383317066203247,4.5334706120408494,3.929900572126866,4.602804294522341,0.37813515535809306,0.563670164668265,0.5672027330371396,0.563670164668265,0.6666666666666666,1.0,0.563670164668265,negative,310,1218,897,52,198,311,464,18,18,28,30,56,21,33,64,51,24,2.4832760264769487,11.980448465193776,0.359375,64,60,54,3.9259230849420477,50.69985673948935,0.046875,64,60,54,3.9259230849420477,50.69985673948935,0.046875
L10_SV35,10,34,35,4.144577503204346,1.1269121170043945,441490,2000,-12.608444638910989,15.083686846550973,18.327304483303138,13.301023021227353,0.16500939998640965,55.25,-90.0,0.01299768850801701,0.015781863773672987,0.0006070352669369634,0.03094294321502186,0.897,47.1643125,1171.1397808238862,62.515509169594466,55.12712078338198,1.0549297238596693,29432,-12.6875,8.6875,12.8800875,0.03923281358523577,3.2603669364508123,0.2603669364508123,0.30671394339699243,5.274614788137114,6.002482514190994,2.469897817076165,3.4306832154672864,4.208179874554416,2.4504880110480616,3.2573342378302845,3.7458926424217736,2.7416351014696136,3.585961663692114,4.257256598606169,0.15787039807226744,0.02697448696684405,0.15367494977582513,0.024904664734097685,0.09252945320508926,0.014567869398616479,0.0025482468061973364,0.0,0.0,0.0024123403098668117,0.0,0.0,667,5,0,554,3,0,0.3335,0.0025,0.0,0.277,0.0015,0.0,3.935338172197976,4.498416645073258,3.770354820959097,4.372058807830304,0.563452375893784,0.3426978777448919,0.563452375893784,0.5140468166173379,1.0,0.6666666666666666,0.563452375893784,positive,707,999,687,970,821,413,465,26,26,39,27,48,14,18,64,54,58,4.0207422347583615,55.74246447063219,0.046875,64,56,54,3.833970342472198,46.245785823265514,0.125,64,54,58,4.0207422347583615,55.74246447063219,0.046875
L00_SV48,0,47,48,34.084449768066406,1.4036113023757935,441490,2000,-1.026194775453113,2.3083585775987503,2.9496573215425053,2.7653937508720237,0.3706969580284944,11.5625,-15.4375,0.013281665328901814,0.016781195286881226,0.007227796779088994,0.06276246347595642,0.999,9.01603125,172.44079894487277,78.67913198484982,94.25692439052223,2.6948039660875076,29432,-0.9140625,1.81640625,2.69300390625,-0.23969258881115763,3.144576865858845,0.14457686585884488,0.31800780920865823,4.6329537328349355,5.393025040288131,2.161271465849735,2.51599848565945,2.822707565465493,2.677655789233967,3.5363623045246,4.332046724078112,2.677655789233967,3.5363623045246,4.332046724078112,0.11916223177371144,0.015526322667139665,0.1565914037478783,0.025383549590111486,0.08997244085345514,0.01455760868447387,3.397662408263115e-05,0.0,0.0,0.004654797499320467,0.0,0.0,31,0,0,949,6,0,0.0155,0.0,0.0,0.4745,0.003,0.0,2.753662919979286,3.0549064488569195,4.046944556859571,4.557758892036512,0.05225085828868267,0.5634208689472392,0.31350514973209603,0.5634208689472392,0.16666666666666666,1.0,0.5634208689472392,negative,678,404,444,821,1390,794,466,29,30,27,26,10,22,16,64,63,22,2.568490085224839,13.046111046079897,0.3125,64,54,30,2.9233677284011232,18.60383474213262,0.28125,64,54,30,2.9233677284011232,18.60383474213262,0.28125
L21_SV24,21,23,24,1.342342734336853,0.9982527494430542,441490,2000,537.8523070666946,537.8847426116673,556.3554928886492,142.28959993761273,0.9997100727083286,1352.0,-394.0,0.03070723257609387,0.031567201656896055,0.03332578314344606,0.3653672789870665,1.0,927.552,17515.53339883123,722.0256761554199,191.00141064795199,0.26455143552999266,29432,540.0,94.0,139.3644,-0.07566804663580556,3.2331720551247547,0.2331720551247547,0.30929377804529307,5.8264520924999506,6.701854993097234,2.35354222455663,3.2432959923768196,4.407696657108871,2.5185771976200524,3.4354863939427847,4.149368131316122,2.7266647723521933,3.7196586789739636,4.68083240770238,0.15568663773002242,0.030152770821468423,0.15778304067273027,0.026566020116041752,0.0945226418891648,0.01649730245801893,0.0019026909486273443,3.397662408263115e-05,0.0,0.00265017667844523,0.0,0.0,582,5,0,761,6,0,0.291,0.0025,0.0,0.3805,0.003,0.0,3.7599272124014456,4.333961901317697,3.9118670191239655,4.570858841999822,0.5631838583837333,0.5599528784155685,0.5631838583837333,0.5599528784155685,1.0,1.0,0.5631838583837333,positive,49,142,72,40,101,486,467,6,6,7,6,34,35,46,64,57,43,3.597062351254327,36.49087944900755,0.09375,64,54,23,2.7667591130553637,15.906997600256485,0.15625,64,57,43,3.597062351254327,36.49087944900755,0.09375
L09_SV22,9,21,22,4.023842811584473,0.6740692257881165,441490,2000,-9.117153757992178,11.992243395921163,14.972567270626058,11.87666948376319,0.21100364674171557,52.0,-73.5,0.012782049111708198,0.015699188099130682,0.007010351310335455,0.05528777548755351,0.9805,41.4825625,926.756686386229,48.25490238344874,47.78985112780518,1.3026729392767664,29432,-8.8125,7.6875,11.397487499999999,-0.04787839857005327,3.4259545575015538,0.42595455750155375,0.2918894524769383,5.335605763989652,5.6755929760835455,2.506034773014667,3.6247023740978004,4.247609396369093,2.6266753966608873,3.4726732536447074,4.362009609574023,2.9008586322204786,3.83308163312309,4.393039474708786,0.18377688236649806,0.030182402101696003,0.15681831186340267,0.02628871312606478,0.10232730547491582,0.015569080901435254,0.00472275074748573,0.0,0.0,0.0034995922805110082,0.0,0.0,1223,1,0,737,6,0,0.6115,0.0005,0.0,0.3685,0.003,0.0,3.997591574458845,4.392415433664657,3.921917001444397,4.40338276308704,0.20990752013219618,0.5630521041161578,0.6297225603965886,0.5630521041161578,0.3333333333333333,1.0,0.5630521041161578,negative,733,409,493,1152,860,116,468,29,29,27,27,27,1,24,64,62,50,3.7959579885870576,44.520866464672466,0.0625,64,54,61,4.07223968578968,58.68825876509903,0.0625,64,54,61,4.07223968578968,58.68825876509903,0.0625
