candidate,layer,sv_index_0,sv_rank_1based,singular_value,singular_value_over_sv1,n_tokens,n_documents,mean_activation,mean_abs_activation,rms_activation,std_activation,positive_rate,max_activation,min_activation,mean_abs_cosine,rms_cosine,top1_abs_rate,top5_abs_rate,doc_top5_presence_rate,mean_document_peak_abs,mean_layer_residual_norm,sigma_weighted_mean_abs,sigma_weighted_std,dynamicity_std_over_abs_mean,token_sample_n,median_activation,mad_activation,robust_activation_scale,stable_skewness,stable_kurtosis,stable_excess_kurtosis,effective_support_fraction,positive_max_robust_z,negative_max_robust_z,positive_q99_robust_z,positive_q999_robust_z,positive_q9999_robust_z,negative_q99_robust_z,negative_q999_robust_z,negative_q9999_robust_z,abs_q99_robust_z,abs_q999_robust_z,abs_q9999_robust_z,positive_top1pct_energy_share,positive_top0_1pct_energy_share,negative_top1pct_energy_share,negative_top0_1pct_energy_share,abs_top1pct_energy_share,abs_top0_1pct_energy_share,positive_token_rate_z3,positive_token_rate_z5,positive_token_rate_z8,negative_token_rate_z3,negative_token_rate_z5,negative_token_rate_z8,positive_doc_count_z3,positive_doc_count_z5,positive_doc_count_z8,negative_doc_count_z3,negative_doc_count_z5,negative_doc_count_z8,positive_doc_rate_z3,positive_doc_rate_z5,positive_doc_rate_z8,negative_doc_rate_z3,negative_doc_rate_z5,negative_doc_rate_z8,doc_positive_peak_q95_z,doc_positive_peak_q99_z,doc_negative_peak_q95_z,doc_negative_peak_q99_z,positive_tail_selectivity_score,negative_tail_selectivity_score,positive_tail_shape_score,negative_tail_shape_score,positive_tail_support_weight,negative_tail_support_weight,tail_selectivity_score,selected_tail_polarity,rank_global_mean_abs_cosine,rank_global_top1_rate,rank_global_top5_abs_rate,rank_global_sigma_weighted_mean_abs,rank_global_std_activation,rank_global_excess_kurtosis,rank_global_tail_selectivity,rank_layer_mean_abs_activation,rank_layer_mean_abs_cosine,rank_layer_top1_rate,rank_layer_top5_abs_rate,rank_layer_std_activation,rank_layer_excess_kurtosis,rank_layer_tail_selectivity,positive_top_context_retained_events,positive_top_context_unique_documents,positive_top_context_unique_center_tokens,positive_top_context_center_token_entropy,positive_top_context_effective_center_tokens,positive_top_context_largest_center_token_share,negative_top_context_retained_events,negative_top_context_unique_documents,negative_top_context_unique_center_tokens,negative_top_context_center_token_entropy,negative_top_context_effective_center_tokens,negative_top_context_largest_center_token_share,selected_tail_top_context_retained_events,selected_tail_top_context_unique_documents,selected_tail_top_context_unique_center_tokens,selected_tail_top_context_center_token_entropy,selected_tail_top_context_effective_center_tokens,selected_tail_top_context_largest_center_token_share
L19_SV33,19,32,33,12.634169578552246,0.8831454515457153,441490,2000,-18.63957497992195,37.1845007416292,47.643877139625786,43.8463826725036,0.33509479263403474,199.0,-246.0,0.00365226734403862,0.004682522531268355,0.0,0.0003963849690819724,0.066,142.06025,10264.860794412105,469.79528806354506,553.9626340905053,2.352327385132515,29432,-17.75,27.75,41.14215,-0.22735980797939373,3.453841980050951,0.4538419800509512,0.28953264387192607,5.268319715911784,5.547838409028211,2.363755904832392,3.1658530242099645,3.6182795502908616,2.776957451178414,3.992256116902009,4.925564172023025,2.91064030440801,4.006086215717931,4.925564172023025,0.14628521473592285,0.023254167576587062,0.18487621666191176,0.03303532805657705,0.10505302902404955,0.01810298046507201,0.0016308779559662953,0.0,0.0,0.006931231312856755,0.00010192987224789345,0.0,405,1,0,915,12,0,0.2025,0.0005,0.0,0.4575,0.006,0.0,3.542595610584279,3.9071852103013573,4.2596218233612,4.867514215956143,0.16092365682461124,0.7256174310269318,0.4827709704738337,0.7256174310269318,0.3333333333333333,1.0,0.7256174310269318,negative,1415,1458,1394,930,230,108,56,50,50,57,48,29,6,4,64,53,56,3.9774205359733648,53.37916685130106,0.046875,64,47,21,2.390283765898379,10.916591259890842,0.3125,64,47,21,2.390283765898379,10.916591259890842,0.3125
L22_SV45,22,44,45,5.802801132202148,1.2717807292938232,441490,2000,-190.11065136623634,191.4583552134002,211.63313039942193,92.9866771089497,0.018609708034157058,320.0,-876.0,0.00814368133751592,0.009002133455408467,0.000437155994473261,0.02470950644408707,0.906,462.635,23628.51209795239,1110.9947604018798,539.583195207529,0.48911871292164566,29432,-190.0,61.0,90.4386,-0.14829843223469863,3.507811017500452,0.507811017500452,0.2850780714841834,5.639185038246944,7.585256737720399,2.3316924410594595,3.3313706757955095,4.259548467136802,2.5431618799937197,3.8951951932028805,4.717927964386833,2.754299602161017,4.002715654598811,4.854389607977042,0.15158175534838675,0.02812520860553693,0.1797766932124428,0.03466423948925282,0.10367548939273621,0.01868133283275359,0.0017667844522968198,3.397662408263115e-05,0.0,0.0042810546344115245,6.79532481652623e-05,0.0,392,5,0,886,41,0,0.196,0.0025,0.0,0.443,0.0205,0.0,3.659941662077918,4.423443087354293,4.533462481727935,5.241124917900101,0.5586899186136064,0.7252204865436357,0.5586899186136064,0.7252204865436357,1.0,1.0,0.7252204865436357,negative,1162,1021,873,233,60,86,57,21,21,27,26,43,32,24,64,52,35,3.0557892057645217,21.237940019361247,0.265625,64,57,26,2.7846751093567477,16.194555562396744,0.234375,64,57,26,2.7846751093567477,16.194555562396744,0.234375
L21_SV55,21,54,55,4.945903301239014,0.8873624205589294,441490,2000,147.75817220608764,148.34073455001104,164.3899884450159,72.05269493411478,0.987911390971483,588.0,-187.0,0.008496039648210371,0.009378462576409551,0.002699947903689778,0.0327572538449342,0.97,373.502,17515.53339883123,733.6789287191198,356.36566173780585,0.48763932213250355,29432,143.0,46.0,68.19959999999999,0.45112519494338804,3.6537331870060386,0.6537331870060386,0.2736926723484769,6.524964955806193,4.838738057114705,2.947231362060775,4.124305714402989,4.954727007196427,2.2294485598155958,2.9440715194810494,3.476939747447133,3.0058827324500443,4.124305714402989,4.954727007196427,0.1764536739338509,0.030874337203226167,0.14872249659221565,0.02370295267955038,0.10896220674182891,0.018841521475636974,0.009343571622723566,0.00010192987224789345,0.0,0.0008833922261484099,0.0,0.0,1368,57,0,248,0,0,0.684,0.0285,0.0,0.124,0.0,0.0,4.70823875799858,5.527891659188618,3.3064710056950486,3.856327603094447,0.7246856664051454,0.07554371362712174,0.7246856664051454,0.4532622817627305,1.0,0.16666666666666666,0.7246856664051454,positive,1143,757,790,509,119,51,58,21,21,16,25,52,10,13,64,55,25,2.356895767056628,10.558125647865285,0.421875,64,55,32,2.86293782709373,17.512901311076554,0.3125,64,55,25,2.356895767056628,10.558125647865285,0.421875
L22_SV61,22,60,61,4.831079006195068,1.0588116645812988,441490,2000,-86.23962661641897,93.78566244378058,111.68612108062514,70.9684186317879,0.10267050216312941,332.0,-608.0,0.003968694241698345,0.004702678713531425,4.530113932365399e-06,0.00020838524088880836,0.0365,297.2945,23628.51209795239,453.08594491424566,342.8540373548935,0.8229212186579151,29432,-86.0,45.5,67.4583,-0.07773022052696663,3.6436480032999694,0.6436480032999694,0.27445022106809513,6.196420603543227,7.738113768061158,2.5126633787095143,3.72925199715972,4.926135108652168,2.609019201491885,3.8838808567663285,4.656414407122611,2.9351466016783703,4.180360311481316,5.2790212620240835,0.1759550628182039,0.03466913317635348,0.1788623324330064,0.03467296580863364,0.11053640685809762,0.020291523479486033,0.003907311769502582,0.00010192987224789345,0.0,0.0047907039956509925,6.79532481652623e-05,0.0,776,30,0,1027,19,0,0.388,0.015,0.0,0.5135,0.0095,0.0,4.270045346532598,5.1886869369669855,4.328600038838809,4.951206893740282,0.6943736350810801,0.7232049575307988,0.6943736350810801,0.7232049575307988,1.0,1.0,0.7232049575307988,negative,1399,1374,1422,970,121,54,59,46,46,62,60,64,24,25,64,57,45,3.5917530063544714,36.29765019859501,0.125,64,55,41,3.5011616159842323,33.15394174786175,0.09375,64,55,41,3.5011616159842323,33.15394174786175,0.09375
L11_SV07,11,6,7,32.31283950805664,1.3033182621002197,441490,2000,7.268616344703602,15.718783287378926,20.000201996328848,18.632640616065775,0.6768262021789848,100.0,-94.0,0.012072140404493796,0.01529949751382162,0.00013363836100477926,0.00537045006681918,0.5225,60.533375,1300.9293592083059,507.9185216269982,602.073525838231,2.563437074188156,29432,7.21875,11.40625,16.91090625,-0.12796202324632108,3.6019352871384713,0.6019352871384713,0.27762853029889994,5.486474150372633,5.985412520396416,2.6332858417921865,3.581460928505813,3.985300906035073,2.8513403886914697,4.042420848971348,4.941198819548629,3.091569974258476,4.080399298529596,4.941198819548629,0.16124944540479247,0.025625621693948598,0.17977450921917676,0.031582734009701637,0.10333924210643092,0.01667237740535787,0.004518891002989943,0.0,0.0,0.007610763794509377,0.00010192987224789345,0.0,930,4,0,1324,31,0,0.465,0.002,0.0,0.662,0.0155,0.0,3.978571520967423,4.569905885440054,4.477509890991206,5.187111128358364,0.4777670304337628,0.7184001039108471,0.5733204365205153,0.7184001039108471,0.8333333333333334,1.0,0.7184001039108471,negative,945,1129,1154,844,838,66,60,61,61,55,58,58,1,1,64,59,49,3.7568640492481364,42.813952790873756,0.078125,64,62,19,2.1569357346449287,8.644607659984283,0.4375,64,62,19,2.1569357346449287,8.644607659984283,0.4375
L06_SV59,6,58,59,71.2853012084961,2.8824121952056885,441490,2000,12.79108251662251,14.578224971629277,17.503930279043203,11.94888209275493,0.8757820109175746,66.0,-62.5,0.02736844752323004,0.032826065870491014,0.02316700265011665,0.11434234070986886,1.0,46.4759375,537.5665098321168,1039.2131581878125,851.7796590868404,0.934157220643832,29432,12.5,7.28125,10.795181249999999,-0.05331021534395387,3.734476671923074,0.734476671923074,0.26777513634461897,4.955914936583395,6.947544303621582,2.732700759424489,3.6358815188952947,4.241955177917897,2.8137554429667406,3.9980338449620523,4.758030348031366,3.126394936629712,4.075892658124661,4.758030348031366,0.16017552628724138,0.025199981248485263,0.1897176814833337,0.03201225912275331,0.10467527475488246,0.015992846408461107,0.005640119597716771,0.0,0.0,0.007033161185104648,6.79532481652623e-05,0.0,1173,0,0,1165,53,0,0.5865,0.0,0.0,0.5825,0.0265,0.0,4.075892658124661,4.515903797354028,4.6328541264649905,5.465401518848978,0.09619634716468478,0.715327016964648,0.5771780829881087,0.715327016964648,0.16666666666666666,1.0,0.715327016964648,negative,130,209,279,270,1092,33,61,9,10,12,12,55,1,1,64,60,22,2.4792899737363174,11.932788815796954,0.296875,64,55,45,3.6481066142116276,38.401887583720494,0.109375,64,55,45,3.6481066142116276,38.401887583720494,0.109375
L20_SV56,20,55,56,9.786062240600586,0.9292019605636597,441490,2000,-47.89048616516919,59.643069453238255,70.50764331181986,51.747744880821166,0.1623185123105846,253.0,-253.0,0.004300271069040363,0.005042794495325821,4.530113932365399e-06,0.000459806564135088,0.082,169.122,13811.849631503545,583.6707898898532,506.4066522144363,1.0805433192377212,29432,-51.75,32.25,47.813849999999995,0.48099836798699824,3.619664133735634,0.6196641337356339,0.2762687263384189,6.373676246526896,4.209031483555497,3.0691943861454374,4.222374897649929,4.765644264161936,2.1803305945871334,2.861493061110944,3.542149398134624,3.1005660493769067,4.222374897649929,4.765644264161936,0.1777388587894097,0.028496574391463015,0.1406464649327263,0.02271889547516151,0.1107174248356982,0.01763792698136501,0.01151807556401196,3.397662408263115e-05,0.0,0.0006455558575699918,0.0,0.0,1318,25,0,217,0,0,0.659,0.0125,0.0,0.1085,0.0,0.0,4.555165501209377,5.077189977381031,3.205138260148472,3.5606837767717936,0.7127760835879078,0.07188446642479795,0.7127760835879078,0.43130679854878773,1.0,0.16666666666666666,0.7127760835879078,positive,1383,1369,1384,718,178,59,62,42,44,60,55,39,9,8,64,53,42,3.5384707334304695,34.41425036618504,0.09375,64,60,51,3.833970342472198,46.245785823265514,0.0625,64,53,42,3.5384707334304695,34.41425036618504,0.09375
L01_SV13,1,12,13,134.58189392089844,0.6943314075469971,441490,2000,-0.7192781995265124,3.0581782946724534,4.0067608862681885,3.9416711774848165,0.42764955038619223,15.75,-21.125,0.015220653581177516,0.01978438127944968,0.0062379668848671545,0.04509954925366373,0.9945,12.670625,201.08149276588583,411.5754268448022,530.4775722793244,5.4800370427938265,29432,-0.560546875,2.388671875,3.5414449218749997,-0.2613844068105475,3.5623239881183255,0.5623239881183255,0.28071562365898545,4.605619241528248,5.806797388821808,2.4172469327767105,3.5491648613146456,4.164415147021889,2.9654430202008606,4.0797127849585415,5.001006938044644,3.123173483986884,4.147869993477901,5.001006938044644,0.16027031366766292,0.028457791268322027,0.17368088022658398,0.030390596557189852,0.10541837424092708,0.017312623512785376,0.0031258494156020658,0.0,0.0,0.009683337863549878,0.00010192987224789345,0.0,715,0,0,1295,53,0,0.3575,0.0,0.0,0.6475,0.0265,0.0,4.093822491900872,4.341073266462235,4.606722251764514,5.312648802974687,0.09978735645112632,0.7112122069840815,0.598724138706758,0.7112122069840815,0.16666666666666666,1.0,0.7112122069840815,negative,770,558,660,1070,1362,75,63,46,46,30,39,23,2,1,64,63,4,0.44973630098203415,1.5678986776301957,0.890625,64,52,8,1.372249853881993,3.944214627046128,0.46875,64,52,8,1.372249853881993,3.944214627046128,0.46875
L22_SV50,22,49,50,8.318357467651367,1.8231068849563599,441490,2000,83.23631839786327,100.97932072335125,122.00277250120699,89.19860871981578,0.8387075584950962,628.0,-512.0,0.00429966861882964,0.005193985279612596,9.060227864730798e-06,0.0005911798681736846,0.0905,321.2025,23628.51209795239,839.9820866174514,741.9859129485919,1.0716308750400534,29432,85.0,55.5,82.2843,-0.07409605102811709,3.700470654390724,0.700470654390724,0.27023589521334773,6.5990717548791205,7.255333034369861,2.612892131305729,3.852496770343796,4.7316608393095345,2.795186931164268,3.767425863743144,4.364305219829289,3.0830911850741716,4.147522674434832,4.8045787592529505,0.18362572586104822,0.03401081613361286,0.171307045990435,0.027204079278183215,0.10723094232895307,0.017153388446025264,0.005232400108725197,6.79532481652623e-05,0.0,0.006693394944278336,0.0,0.0,795,40,0,1221,14,0,0.3975,0.02,0.0,0.6105,0.007,0.0,4.362922209947706,5.57870699513759,4.2170863700608745,4.873347649551615,0.7104782871958962,0.6213863814090573,0.7104782871958962,0.6213863814090573,1.0,1.0,0.7104782871958962,positive,1384,1342,1373,396,68,35,64,44,45,56,51,49,16,26,64,54,20,2.5127648747474454,12.338998726998375,0.25,64,52,42,3.5629979901694324,35.26877424495043,0.09375,64,54,20,2.5127648747474454,12.338998726998375,0.25
L20_SV47,20,46,47,13.310790061950684,1.2638803720474243,441490,2000,73.85405512772621,76.67195238354776,86.6839450423726,45.38375115941664,0.9432535278262248,276.0,-215.0,0.005683769997811868,0.006484588210261671,0.00011325284830913498,0.004233391469795465,0.4355,183.53,13811.849631503545,1020.5642618172835,604.0935839068059,0.6145058802922537,29432,76.0,29.75,44.10735,-0.2689151553698982,3.42198519414969,0.42198519414968994,0.29222803234497463,4.534391660346858,6.597539865804679,2.2218519135699606,2.9375829651973993,3.8568129801495488,2.673534002836255,3.9691570679263095,4.912623406302919,2.777314891962451,3.974042874940339,4.912623406302919,0.14451509319168915,0.023375456941229292,0.17483564107232258,0.03177537529362126,0.10327278086227251,0.01815964306949707,0.0008833922261484099,0.0,0.0,0.005436259853220984,0.00010192987224789345,0.0,235,0,0,876,28,0,0.1175,0.0,0.0,0.438,0.014,0.0,3.264761995449738,3.6728572448809556,4.353015993932984,5.033628182151047,0.07485467779033204,0.7075279967943361,0.4491280667419923,0.7075279967943361,0.16666666666666666,1.0,0.7075279967943361,negative,1293,1152,1191,275,217,141,65,33,33,40,37,55,15,9,64,55,60,4.07223968578968,58.68825876509903,0.03125,64,47,22,2.514126226847056,12.355807887819648,0.3125,64,47,22,2.514126226847056,12.355807887819648,0.3125
L22_SV04,22,3,4,6.993311882019043,1.532701015472412,441490,2000,60.672345206139646,85.06515888268633,105.39583187167797,86.18090219480203,0.7728895331717592,504.0,-478.0,0.0036835854674304213,0.0046205196152944395,2.7180683594192395e-05,0.0012231307617386578,0.18,300.576,23628.51209795239,594.8871863601281,602.68992732203,1.4204313662508576,29432,61.75,55.25,81.91364999999999,-0.12851319586272106,3.5820738304733735,0.5820738304733735,0.27916789193254826,5.398978070199534,6.589255881040584,2.4446475038043114,3.3724537973829762,4.134905476681807,2.6338711557841705,3.8929775440356895,4.661784696445577,2.908550650593644,3.9313899453876098,4.685158700656117,0.16112575962336045,0.02687801861757228,0.18165742919447528,0.03263690691347469,0.10582142308338519,0.01748398475002587,0.0032617559119325905,0.0,0.0,0.005096493612394673,6.79532481652623e-05,0.0,749,2,0,736,34,0,0.3745,0.001,0.0,0.368,0.017,0.0,3.8607728992664843,4.373507956244167,4.417456675413682,5.246378350860938,0.27644875479954484,0.7032931621697914,0.5528975095990897,0.7032931621697914,0.5,1.0,0.7032931621697914,negative,1413,1274,1318,701,75,70,66,50,50,45,45,53,29,27,64,59,54,3.91243798779587,50.02075342424094,0.0625,64,51,33,3.1853327913686726,24.175332409243993,0.15625,64,51,33,3.1853327913686726,24.175332409243993,0.15625
L21_SV13,21,12,13,10.115745544433594,1.8149025440216064,441490,2000,-180.7641794313539,180.8698005639461,195.15695877873156,73.55644087551285,0.0027860200684047204,104.0,-580.0,0.010370298813103782,0.01115932494207817,0.009642347505039752,0.10247797232100388,0.999,419.369,17515.53339883123,1829.6328791773303,744.0782390508622,0.40691934158031495,29432,-176.0,48.0,71.1648,-0.45751215326063077,3.6208826340765707,0.6208826340765707,0.27617575631667185,3.9345294302801386,5.676963892261343,2.077923355366698,2.785030309928503,3.4065542234362622,3.0071046359998204,4.07504833850443,4.72783173703849,3.0071046359998204,4.07504833850443,4.72783173703849,0.13788870981454343,0.02253018897627034,0.18600454423141136,0.029580607632016812,0.11440607830901488,0.018084191537607104,0.00037374286490894263,0.0,0.0,0.010294917097037238,0.0,0.0,126,0,0,1453,20,0,0.063,0.0,0.0,0.7265,0.01,0.0,3.0599748752192095,3.4778429785511937,4.552812626467017,4.946827645127928,0.06967245165408188,0.7008681268395232,0.4180347099244913,0.7008681268395232,0.16666666666666666,1.0,0.7008681268395232,negative,1045,433,317,56,114,58,67,13,12,8,12,48,11,14,64,52,25,2.626408184890736,13.824027272415501,0.234375,64,58,27,2.423239667333734,11.282351236871273,0.421875,64,58,27,2.423239667333734,11.282351236871273,0.421875
L22_SV54,22,53,54,4.060865879058838,0.8900065422058105,441490,2000,-253.07249837729904,253.72967989967213,269.06578004158797,91.38218948164997,0.007205146209427167,490.0,-684.0,0.010756161566628382,0.011356341259586875,0.008210831502412285,0.11631067521348162,0.9915,480.483,23628.51209795239,1030.3621996090997,371.09081521972183,0.36109095246457934,29432,-258.0,58.0,85.9908,0.2876503857042914,3.5380854990443074,0.5380854990443074,0.2826387322381315,8.698604967042987,4.954018336845337,2.8387411792889465,3.992107295199019,4.977938337589599,2.2793136009898736,3.046837568670137,3.7963968238462336,2.9190550035585194,3.992107295199019,4.977938337589599,0.1748920324116214,0.030486860410835166,0.15059252283411653,0.02502907388710867,0.10502623422377759,0.017725306879109656,0.0071690676814351725,6.79532481652623e-05,0.0,0.0014270182114705084,0.0,0.0,984,31,1,410,0,0,0.492,0.0155,0.0005,0.205,0.0,0.0,4.501062904403727,5.116942742712011,3.512003609688479,3.930653046604986,0.6970413728249206,0.08033789380427371,0.6970413728249206,0.4820273628256423,1.0,0.16666666666666666,0.6970413728249206,positive,1016,485,272,274,64,82,68,12,11,15,14,45,31,28,64,49,38,3.3313993438514187,27.977464416597904,0.140625,64,57,52,3.8744256339107297,48.15503172923893,0.046875,64,49,38,3.3313993438514187,27.977464416597904,0.140625
L21_SV60,21,59,60,7.274390697479248,1.3051247596740723,441490,2000,57.54459574329437,83.41233742686343,103.33222249722711,85.8263811829281,0.7649527735622551,504.0,-460.0,0.004810468282145297,0.005967354209592586,0.000482457133796915,0.007110013816847493,0.5045,283.606,17515.53339883123,606.7739314329755,624.3346288754002,1.491475960067508,29432,59.75,54.578125,80.91752812499999,-0.137285347948685,3.5964348578888163,0.5964348578888163,0.278053138598212,5.490157822341414,6.423206591248057,2.474741933424576,3.537552451649363,4.206304961197173,2.7775193485002423,3.910858467044881,4.845568186342785,2.999968061617058,3.992997654363274,4.845568186342785,0.17018034919839903,0.029489155607620512,0.17735568867736531,0.03144501867432359,0.10732689444053531,0.017600491246724997,0.0035335689045936395,0.0,0.0,0.006285675455286762,6.79532481652623e-05,0.0,595,11,0,984,23,0,0.2975,0.0055,0.0,0.492,0.0115,0.0,3.88358378316441,4.6003629698741495,4.371735125837422,5.088761477783959,0.6074828985552746,0.6935024947717779,0.6074828985552746,0.6935024947717779,1.0,1.0,0.6935024947717779,negative,1343,1013,1117,683,76,68,69,50,50,35,40,23,13,15,64,48,20,2.335658387457204,10.336262955494513,0.375,64,54,61,4.0857247829358565,59.48503586990405,0.046875,64,54,61,4.0857247829358565,59.48503586990405,0.046875
L19_SV31,19,30,31,17.020038604736328,1.1897236108779907,441490,2000,-87.52430437092289,89.00235509740453,101.62553923710124,51.645390594104825,0.03891367867901878,164.0,-396.0,0.008785957014707317,0.010081742225473093,0.002185779972366305,0.06223017508890349,0.9415,225.72625,10264.860794412105,1514.8235196702763,879.0065416683506,0.5900691352568093,29432,-86.5,34.25,50.77905,-0.24469668924283083,3.4208518341575416,0.42085183415754157,0.29232485020687005,4.933136795587944,6.095033286365145,2.247481983219458,3.0088097355109986,3.5284374166117476,2.6487301357548043,3.850012948253266,4.567931066059659,2.786582261779218,3.850012948253266,4.567931066059659,0.14052781575069537,0.022775335410360774,0.1829636046118686,0.03237116486119694,0.1032006724811684,0.01753066467341864,0.0010872519706441968,0.0,0.0,0.005470236477303615,3.397662408263115e-05,0.0,235,0,0,706,17,0,0.1175,0.0,0.0,0.353,0.0085,0.0,3.2892501927468114,3.7812838168496654,4.204489843744615,4.913443634727314,0.07567908385755107,0.6926938852161434,0.4540745031453064,0.6926938852161434,0.16666666666666666,1.0,0.6926938852161434,negative,1132,792,513,102,179,143,70,20,20,17,17,8,8,5,64,53,53,3.8826013861570514,48.550349144682706,0.0625,64,45,36,3.203219069389113,24.61162935864435,0.15625,64,45,36,3.203219069389113,24.61162935864435,0.15625
L21_SV37,21,36,37,7.722743034362793,1.3855652809143066,441490,2000,-2.046404209070863,44.53955095931356,56.37132661505877,56.334169863012356,0.4757933362024055,342.0,-282.0,0.002561903817553372,0.003236745111527598,0.0,4.530113932365399e-05,0.0085,173.844,17515.53339883123,343.96750692468544,435.05431790618906,27.52836883997734,29432,-3.109375,37.109375,55.018359374999996,0.17698067678037752,3.331300736205733,0.33130073620573297,0.30018304535872514,6.272622065077709,5.06904655406221,2.6011203646510044,3.7565346794748824,5.25478000951387,2.2580757843617425,3.0515381939267434,3.7172414321922966,2.756324238357916,3.818895681129169,5.25478000951387,0.1736186449911468,0.03347988507218668,0.14512261219877212,0.024398448853784564,0.10016053827235359,0.0183768640011712,0.0046208208752378365,0.0001359064963305246,0.0,0.0012231584669747215,0.0,0.0,904,19,0,414,1,0,0.452,0.0095,0.0,0.207,0.0005,0.0,4.309640957918877,4.927980006673908,3.52410771972424,3.960325743537314,0.6873522865826499,0.15888345079184735,0.6873522865826499,0.47665035237554204,1.0,0.3333333333333333,0.6873522865826499,positive,1468,1469,1454,1243,159,237,71,64,64,63,64,64,24,16,64,50,26,2.3888590464381325,10.901049254011394,0.40625,64,55,41,3.5736166799691444,35.6452778681001,0.0625,64,50,26,2.3888590464381325,10.901049254011394,0.40625
L16_SV38,16,37,38,18.863359451293945,0.9380729794502258,441490,2000,-32.34753193232629,34.41108310788201,39.62268716760629,22.88218775093682,0.08093728057260641,100.5,-133.0,0.008171336590540352,0.009444216224609642,1.5855398763278897e-05,0.000550408842782396,0.0915,87.32,4270.875145423735,649.1086297723275,431.6349325779166,0.7073858926488592,29432,-33.0,15.0,22.238999999999997,0.2540354709364571,3.3403175726946768,0.3403175726946768,0.29937273275285836,6.002967759341698,4.496605063177301,2.6642384999325515,3.8349071451054346,4.883933630109231,2.270785556904537,3.048001259049407,3.4411821574711006,2.787895139169927,3.8701830118260494,4.883933630109231,0.17292344402706092,0.03202105083691635,0.14490173590670047,0.023089081163606813,0.10118747910871342,0.01801949802143273,0.005198423484642566,6.79532481652623e-05,0.0,0.0010532753465615657,0.0,0.0,1076,21,0,282,0,0,0.538,0.0105,0.0,0.141,0.0,0.0,4.361706911281983,5.036197670758578,3.3061288727011098,3.5972840505418415,0.6862346496449939,0.07719109769899518,0.6862346496449939,0.46314658619397114,1.0,0.16666666666666666,0.6862346496449939,positive,1160,1308,1376,613,574,221,72,39,39,52,54,62,3,2,64,60,33,3.209609999742749,24.7694242587927,0.140625,64,56,42,3.57648308731561,35.74759833045263,0.09375,64,60,33,3.209609999742749,24.7694242587927,0.140625
L20_SV57,20,56,57,9.664226531982422,0.9176334738731384,441490,2000,27.947461081554525,44.053171992743145,54.231100778032,46.47528064134802,0.7362522367437541,230.0,-249.0,0.0032737912269742327,0.004093146365570299,3.1710797526557794e-05,0.000715758001313733,0.1025,141.93575,13811.849631503545,425.7398335902532,449.14764025544457,1.6629517975076562,29432,29.75,31.0,45.9606,-0.25820718261752984,3.306213233074233,0.30621323307423287,0.30246083041358013,4.356992728554458,6.064977393680675,2.18121608508157,2.812191311688707,3.366039607837946,2.638129180210876,3.845685217338329,4.714046378854789,2.725160245949792,3.845685217338329,4.714046378854789,0.13688755528602148,0.021353080623145903,0.1796790435212011,0.031693232223617904,0.10295802811226203,0.017705626205378393,0.0005776026094047296,0.0,0.0,0.005504213101386247,0.00010192987224789345,0.0,171,0,0,676,22,0,0.0855,0.0,0.0,0.338,0.011,0.0,3.160315574644369,3.6389864362084046,4.238412901485184,5.043450259570153,0.06848948201825561,0.6846316923938709,0.4109368921095337,0.6846316923938709,0.16666666666666666,1.0,0.6846316923938709,negative,1441,1261,1358,1035,210,277,73,56,55,50,53,50,20,10,64,53,27,2.984402283778372,19.774679056819483,0.140625,64,51,19,2.246753236610603,9.456981356273223,0.3125,64,51,19,2.246753236610603,9.456981356273223,0.3125
L22_SV33,22,32,33,5.614531993865967,1.2305184602737427,441490,2000,-127.8835442140447,137.81469445421152,159.8367992357149,95.88327022569007,0.0889623774037917,384.0,-644.0,0.005813956698073048,0.00670751629226638,0.00032616820313030874,0.005664907472422932,0.4975,375.7965,23628.51209795239,773.7650112380333,538.339688358633,0.7497701976823928,29432,-132.0,61.0,90.4386,0.2056038759163439,3.604607651671194,0.604607651671194,0.27742270356008725,5.705528391638084,5.661299489377324,2.830649744688662,3.9142578500772904,4.646551361918455,2.3883607220810585,3.462437499032482,4.204262339310851,3.0296798048620834,4.092699356248318,4.646551361918455,0.18154769325358788,0.030525949544548434,0.16664850299588324,0.02915147095403169,0.10909041888847551,0.01727693796083059,0.007542810546344115,3.397662408263115e-05,0.0,0.0030578961674368036,0.0,0.0,1389,18,0,592,2,0,0.6945,0.009,0.0,0.296,0.001,0.0,4.401881497502171,4.997865955465919,3.849020219242668,4.3791036128378815,0.6838864865558814,0.2955848588455697,0.6838864865558814,0.5911697176911394,1.0,0.5,0.6838864865558814,positive,1281,1046,1141,466,51,64,74,34,34,30,34,38,26,29,64,59,17,2.1396500871768325,8.496464086940632,0.296875,64,58,37,3.2229364551272486,25.10172214471334,0.171875,64,59,17,2.1396500871768325,8.496464086940632,0.296875
