source_layer,target_layer,layer_distance,source_sv_index_zero_based,source_sv_rank,source_sv_label,target_same_rank_sv_label,same_rank_signed_cosine,same_rank_abs_cosine,same_rank_sign_flipped,best_target_sv_index_zero_based,best_target_sv_rank,best_target_sv_label,best_signed_cosine,best_abs_cosine,second_best_abs_cosine,best_match_margin,same_rank_is_best,best_match_is_reciprocal,rank_offset_zero_based,abs_rank_offset,same_rank_fraction_of_best,same_rank_deficit_from_best,source_singular_value,same_rank_target_singular_value,best_target_singular_value,source_relative_local_gap,same_rank_target_relative_local_gap,best_target_relative_local_gap,pair_min_same_rank_relative_gap,pair_mean_same_rank_relative_gap
0,1,1,34,34,SV34,SV34,0.21553980234096307,0.21553980234096307,0,29,29,SV29,-0.24572556877342874,0.24572556877342874,0.23898823916653975,0.006737329606888998,0,0,-5,5,0.877156591464446,0.030185766432465677,56.89572525024414,37.44371795654297,40.327720642089844,0.011396610618139357,0.010474501627299924,0.011769663638762844,0.010474501627299924,0.01093555612271964
0,1,1,35,35,SV35,SV35,0.022401175041239185,0.022401175041239185,0,25,25,SV25,-0.2890889117885472,0.2890889117885472,0.272108113313764,0.016980798474783176,0,0,-10,10,0.07748887670110442,0.266687736747308,56.222503662109375,36.53840637207031,45.443302154541016,0.004008035612026061,0.0068362690591798735,0.010309091423439326,0.004008035612026061,0.005422152335602967
0,1,1,36,36,SV36,SV36,0.1115556409636613,0.1115556409636613,0,30,30,SV30,-0.22761071300848545,0.22761071300848545,0.16603102169688416,0.06157969131160129,0,0,-6,6,0.4901159505594205,0.11605507204482415,55.997161865234375,36.28861999511719,39.85307693481445,0.004024164607079892,0.006883325323110523,0.01190983843108877,0.004024164607079892,0.005453744965095207
0,1,1,37,37,SV37,SV37,0.12543285278434438,0.12543285278434438,0,29,29,SV29,0.28547963997070663,0.28547963997070663,0.22436210210848967,0.061117537862216964,0,1,-8,8,0.4393758265815915,0.16004678718636225,54.717041015625,35.75074005126953,40.327720642089844,0.019004034093190732,0.0013681408628101071,0.011769663638762844,0.0013681408628101071,0.01018608747800042
0,1,1,38,38,SV38,SV38,-0.06966803935957108,0.06966803935957108,1,35,35,SV35,-0.25474303080856586,0.25474303080856586,0.24271360202928455,0.012029428779281315,0,1,-3,3,0.2734835930091653,0.18507499144899478,53.67719650268555,35.70182800292969,36.53840637207031,0.01937218373331827,0.001370015236638024,0.0068362690591798735,0.001370015236638024,0.010371099484978146
0,1,1,39,39,SV39,SV39,-0.0022918045869362537,0.0022918045869362537,1,23,23,SV23,-0.26263350851026196,0.26263350851026196,0.23262916508886178,0.03000434342140018,0,1,-16,16,0.008726245938441268,0.26034170392332573,52.44245147705078,35.38079071044922,47.791194915771484,0.021583237764261274,0.009073773820030962,0.026143392792645378,0.009073773820030962,0.015328505792146119
0,1,1,40,40,SV40,SV40,0.07090809414108205,0.07090809414108205,0,33,33,SV33,-0.2730809475915554,0.2730809475915554,0.21823154510805154,0.05484940248350384,0,0,-7,7,0.2596596165585987,0.2021728534504733,51.31057357788086,34.83992385864258,37.83592224121094,0.02205934995935917,0.015524340810878962,0.010365923742193849,0.015524340810878962,0.018791845385119067
0,1,1,41,41,SV41,SV41,0.32136657347623104,0.32136657347623104,0,41,41,SV41,0.32136657347623104,0.32136657347623104,0.2619474814477628,0.059419092028468234,1,1,0,0,1.0,0.0,50.107421875,33.87176513671875,33.87176513671875,0.00800183626486065,0.006428561775279076,0.006428561775279076,0.006428561775279076,0.007215199020069864
0,1,1,42,42,SV42,SV42,-0.16623623387427944,0.16623623387427944,1,39,39,SV39,-0.24755018443459617,0.24755018443459617,0.20898507328540666,0.03856511114918951,0,1,-3,3,0.6715253888982651,0.08131395056031673,49.70647048950195,33.65401840209961,35.38079071044922,0.008066382133946287,0.006470155570056853,0.009073773820030962,0.006470155570056853,0.00726826885200157
0,1,1,43,43,SV43,SV43,0.08977719522579966,0.08977719522579966,0,36,36,SV36,0.24957735883390733,0.24957735883390733,0.18941292692164266,0.06016443191226467,0,1,-7,7,0.35971690559297087,0.15980016360810767,49.062862396240234,33.008453369140625,36.28861999511719,0.013118029846359708,0.013159993195398388,0.006883325323110523,0.013118029846359708,0.013139011520879047
0,1,1,44,44,SV44,SV44,-0.09866383279560774,0.09866383279560774,1,42,42,SV42,0.2376905080212028,0.2376905080212028,0.19146489254983612,0.04622561547136669,0,1,-2,2,0.4150937015406883,0.1390266752255951,48.21276092529297,32.57406234741211,33.65401840209961,0.008570827695220848,0.013335488128425787,0.006470155570056853,0.008570827695220848,0.010953157911823316
0,1,1,45,45,SV45,SV45,0.027851144954776013,0.027851144954776013,0,34,34,SV34,-0.22244868522730826,0.22244868522730826,0.1791894115017033,0.04325927372560495,0,1,-11,11,0.12520256043013442,0.19459754027253226,47.799537658691406,32.07082748413086,37.44371795654297,0.008644921830670175,0.007493123433257902,0.010474501627299924,0.007493123433257902,0.008069022631964039
0,1,1,46,46,SV46,SV46,-0.0770282944559026,0.0770282944559026,1,47,47,SV47,-0.1965339397973653,0.1965339397973653,0.168511641756576,0.02802229804078929,0,1,1,1,0.39193380306384734,0.1195056453414627,47.1968879699707,31.830516815185547,31.09002113342285,0.011188468896973024,0.007549694223961399,0.015449942868536284,0.007549694223961399,0.009369081560467212
0,1,1,47,47,SV47,SV47,0.0432707392699349,0.0432707392699349,0,30,30,SV30,0.23739158017595516,0.23739158017595516,0.19884607631473972,0.03854550386121544,0,0,-17,17,0.1822757961249617,0.19412084090602025,46.668827056884766,31.09002113342285,39.85307693481445,0.011315067174117802,0.015449942868536284,0.01190983843108877,0.011315067174117802,0.013382505021327044
