layer,sv_rank_1based,gatedness_ratio,total_gain,invariant_gain
1,19,1.8617481123139972,9333.939471930411,3261.6216052582627
1,20,1.4225478172815509,6957.3409603124355,2871.910684561462
1,21,3.253087623740393,11573.98199831393,2721.3128489777055
1,22,1.6326862213508309,7064.82725097587,2683.5052326711557
1,23,1.705573930900543,6509.721029072334,2406.040712739089
1,24,3.736470749534043,10818.11041631475,2284.0023697767356
1,25,2.438014440485091,7447.233635677063,2166.1437915966344
1,26,5.498554908485275,13420.149603184456,2065.0975166279577
1,27,4.645145549150003,11418.653674662404,2022.7385769320776
1,28,2.929095073836457,7071.814076172383,1799.8582226385038
1,29,8.95789115801351,17148.155605968263,1722.0669852542082
1,30,3.9381069347617803,8031.076669555141,1626.3472572900218
1,31,3.1878255139540683,6651.455863584283,1588.2839056741568
1,32,6.890925363566983,12010.596185933877,1522.0770229798893
1,33,3.22121305928168,6258.413257249215,1482.610133475242
1,34,3.2178854129754995,6038.833426678875,1431.720598217921
1,35,2.4491201375739697,4836.2494817505485,1402.1690427843703
1,36,7.149606079764734,10881.452907062381,1335.2121317962974
1,37,2.3995608985910897,4477.507021806639,1317.0839280044806
1,38,3.7679947820134156,6094.545457347493,1278.2198253105491
1,39,2.4929323432265864,4452.630634116495,1274.754331486334
1,40,4.8528881691425125,7328.245779923942,1252.0734324910004
1,41,4.527072285641175,6709.814269880066,1213.9906849619172
1,42,3.0700385071436997,4672.108200323627,1147.9272719713622
1,43,4.554944482331083,6292.686743626094,1132.8082150311475
1,44,5.284510278278033,6848.823685271194,1089.7943327332764
1,45,4.965533537140653,6333.507448607458,1061.6833195514205
1,46,5.692871164248049,6887.082767975388,1029.0176814945091
1,47,6.34865132076461,7448.592975843907,1013.599999607715
1,48,7.070996533090086,7806.3530806054105,967.2105605052012
1,49,7.293614526387302,7776.866427557284,937.693258206601
1,50,4.210237913508805,4765.350944502203,914.6129262440512
1,51,5.372729974905354,5671.557566303375,889.9729925224342
1,52,5.021742535718295,5311.344812688572,882.0278816611556
1,53,4.032025884994175,4341.332661950614,862.7405266131777
1,54,6.0701808943795745,6042.591255014616,854.6586495145989
1,55,8.389976465683157,7822.2452784233055,833.0420536208264
1,56,5.1815718931782175,5013.473330991228,811.035351141652
1,57,6.7346782811246895,6092.236014022197,787.6521546978574
1,58,11.044425152921098,9450.040097609888,784.5986817659505
1,59,6.074398355146752,5395.170858070142,762.6331720697315
1,60,7.6396263445298995,6448.186441409548,746.3501526881957
1,61,5.151134904883694,4525.926928969968,735.7872976216099
1,62,6.77835661087175,5639.558173853186,725.0320930221797
1,63,5.031858252020524,4304.95635387779,713.7031697379578
1,64,7.689068610377998,5929.217199714002,682.3766119918539
2,1,-0.99332444094997,7609.906621741941,1139965.4418019839
2,2,-0.8779629764603787,10844.97260833935,88866.24971492638
2,3,-0.5420530498072377,13979.808862785712,30527.136073078047
2,4,-0.3697055093388924,8932.600591636596,14172.1064105574
2,5,-0.11869120744338164,12174.91472075003,13814.584426680689
2,6,0.17150381309166524,12548.169068721272,10711.163658618643
2,7,0.8728932610371357,15350.190007799081,8195.976955620696
2,8,0.12127840695618282,8623.00612590451,7690.334597018555
2,9,0.5465197362423313,9860.098335816552,6375.6692557798415
2,10,0.3941815307342128,8662.02630082821,6212.983108638058
2,11,2.0951636280177794,16971.977883177206,5483.386315845652
2,12,2.2136900544279974,14594.019202347037,4541.203089028091
2,13,1.2400612163000417,8735.727569163137,3899.771803375936
2,14,0.6080201435609787,5989.818736227303,3724.964988910508
2,15,0.8407907031949072,5967.481757267679,3241.80350699842
2,16,1.1345079890025314,6649.354435196093,3115.169617286232
2,17,1.491357607396619,7243.897667252703,2907.6105516715434
2,18,1.1602539655591524,5992.486995970358,2773.9733806801687
2,19,2.480609974288453,8258.404666151826,2372.68890428917
2,20,1.4940894454694946,5761.36998656395,2310.009369162187
2,21,1.8540481688239052,6321.60215480421,2214.9598678319553
2,22,1.6581409025713985,5338.529415561785,2008.3696129115056
2,23,2.2477645293016995,5863.205350593588,1805.3049405816646
2,24,2.7737690266237744,6355.432701634983,1684.1074948670048
2,25,3.172954447658945,6700.203320614199,1605.6257993358045
2,26,1.59143041526029,4034.8494303105317,1556.9970185383859
2,27,2.4662677193259728,5181.070504577573,1494.711581477467
2,28,17.42092147754211,25397.025049370586,1378.7054616312407
2,29,2.8282978797882574,5116.172180693463,1336.409114793361
2,30,2.2451231048383598,4176.015810257595,1286.8589804902676
