candidate,layer,sv_index_0,sv_rank_1based,singular_value,singular_value_over_sv1,n_tokens,n_documents,mean_activation,mean_abs_activation,rms_activation,std_activation,positive_rate,max_activation,min_activation,mean_abs_cosine,rms_cosine,top1_abs_rate,top5_abs_rate,doc_top5_presence_rate,mean_document_peak_abs,mean_layer_residual_norm,sigma_weighted_mean_abs,sigma_weighted_std,dynamicity_std_over_abs_mean,token_sample_n,median_activation,mad_activation,robust_activation_scale,stable_skewness,stable_kurtosis,stable_excess_kurtosis,effective_support_fraction,positive_max_robust_z,negative_max_robust_z,positive_q99_robust_z,positive_q999_robust_z,positive_q9999_robust_z,negative_q99_robust_z,negative_q999_robust_z,negative_q9999_robust_z,abs_q99_robust_z,abs_q999_robust_z,abs_q9999_robust_z,positive_top1pct_energy_share,positive_top0_1pct_energy_share,negative_top1pct_energy_share,negative_top0_1pct_energy_share,abs_top1pct_energy_share,abs_top0_1pct_energy_share,positive_token_rate_z3,positive_token_rate_z5,positive_token_rate_z8,negative_token_rate_z3,negative_token_rate_z5,negative_token_rate_z8,positive_doc_count_z3,positive_doc_count_z5,positive_doc_count_z8,negative_doc_count_z3,negative_doc_count_z5,negative_doc_count_z8,positive_doc_rate_z3,positive_doc_rate_z5,positive_doc_rate_z8,negative_doc_rate_z3,negative_doc_rate_z5,negative_doc_rate_z8,doc_positive_peak_q95_z,doc_positive_peak_q99_z,doc_negative_peak_q95_z,doc_negative_peak_q99_z,positive_tail_selectivity_score,negative_tail_selectivity_score,positive_tail_shape_score,negative_tail_shape_score,positive_tail_support_weight,negative_tail_support_weight,tail_selectivity_score,selected_tail_polarity,rank_global_mean_abs_cosine,rank_global_top1_rate,rank_global_top5_abs_rate,rank_global_sigma_weighted_mean_abs,rank_global_std_activation,rank_global_excess_kurtosis,rank_global_tail_selectivity,rank_layer_mean_abs_activation,rank_layer_mean_abs_cosine,rank_layer_top1_rate,rank_layer_top5_abs_rate,rank_layer_std_activation,rank_layer_excess_kurtosis,rank_layer_tail_selectivity,positive_top_context_retained_events,positive_top_context_unique_documents,positive_top_context_unique_center_tokens,positive_top_context_center_token_entropy,positive_top_context_effective_center_tokens,positive_top_context_largest_center_token_share,negative_top_context_retained_events,negative_top_context_unique_documents,negative_top_context_unique_center_tokens,negative_top_context_center_token_entropy,negative_top_context_effective_center_tokens,negative_top_context_largest_center_token_share,selected_tail_top_context_retained_events,selected_tail_top_context_unique_documents,selected_tail_top_context_unique_center_tokens,selected_tail_top_context_center_token_entropy,selected_tail_top_context_effective_center_tokens,selected_tail_top_context_largest_center_token_share
L11_SV57,11,56,57,33.33016586303711,0.7880594730377197,441490,2000,-9.657431541722305,18.831146745807697,23.87993205096653,21.83999017343473,0.32115110195021407,103.5,-125.5,0.01450168840930903,0.01835722381936786,0.0003646741715554146,0.007900518698045256,0.729,72.95275,1300.9293592083059,627.6452444289621,727.9304949276802,2.2614698410316176,29432,-9.5625,14.0625,20.8490625,-0.023881859875466295,3.3588342766209824,0.35883427662098244,0.29772233984881474,5.422905706191825,5.5608015947959295,2.521096572088074,3.410081388551632,4.178576374836978,2.6110286733516195,3.4160768619692017,4.052671433068014,2.8688340303071183,3.613927484749003,4.223811022677879,0.16204406956427506,0.026529228166000802,0.1593756620735181,0.024832066627651365,0.09468218157117264,0.014375326557295351,0.0033297091600978527,0.0,0.0,0.003567545528676271,0.0,0.0,773,2,0,919,2,0,0.3865,0.001,0.0,0.4595,0.001,0.0,3.936028298634531,4.3437204910292735,3.9779966125575195,4.385688804952261,0.2777135411667112,0.2691560031187771,0.5554270823334224,0.5383120062375542,0.5,0.5,0.2777135411667112,positive,775,1102,1164,1159,851,111,299,54,54,53,55,49,3,13,64,56,44,3.5782679092082943,35.81145839903529,0.125,64,60,30,2.9798572408089394,19.685006228595586,0.171875,64,56,44,3.5782679092082943,35.81145839903529,0.125
L10_SV08,10,7,8,36.73063659667969,1.1436712741851807,441490,2000,15.568193051745315,23.643179349699047,29.69168122625198,25.282944827392104,0.7322498810845093,143.0,-90.0,0.020187356658110292,0.025185681003690532,0.0035289587533126458,0.03589435774309724,0.982,85.907,1171.1397808238862,868.4290286839173,928.6586585488418,1.624012802472029,29432,15.0,16.5703125,24.5671453125,0.1048750185806229,3.0985268676322355,0.0985268676322355,0.3227340096502562,5.210210562595255,4.27400085212892,2.5236957412570766,3.4395530667132737,4.279791105664263,2.296664886468977,2.916181309985072,3.724486456855202,2.686514821338178,3.480257836733549,4.279791105664263,0.15247822241372327,0.02601518144596712,0.1428352052810127,0.021568452481987452,0.08798035558949469,0.014306027995526058,0.00295596629518891,0.0,0.0,0.0007474857298178853,0.0,0.0,762,2,0,402,0,0,0.381,0.001,0.0,0.201,0.0,0.0,3.82624838190589,4.274814947529325,3.358143526672723,3.724486456855202,0.27738658143813444,0.07137937892283658,0.5547731628762689,0.4282762735370195,0.5,0.16666666666666666,0.27738658143813444,positive,524,657,728,832,626,492,300,31,31,33,32,15,24,19,64,58,49,3.778524898640635,43.751456279605854,0.078125,64,62,18,1.7285861533704692,5.63268452398275,0.609375,64,58,49,3.778524898640635,43.751456279605854,0.078125
L02_SV44,2,43,44,115.30394744873047,0.9366888999938965,441490,2000,-6.813042200637994,6.8645353614710185,7.491541482374486,3.1153891818621164,0.02122811388706426,8.0,-23.875,0.02936498167161134,0.03210707405419319,0.014870098982989422,0.15033183084554577,1.0,14.4634375,237.93858731803454,791.5080245790064,359.2166705077729,0.4572684404582031,29432,-6.90625,2.09375,3.10419375,0.23688602205297568,3.08420443539765,0.0842044353976501,0.32423272222908556,4.801971526422924,5.4663952596386745,2.559541426819766,3.3127462646299013,4.17838871204479,2.144276593559922,2.779888497617125,3.473611304062298,2.6476279066021573,3.3781819353253915,4.17838871204479,0.15195312078056172,0.024757433355959427,0.13630255581954645,0.022386018884594662,0.08867969091226588,0.014264354817740152,0.0028880130470236476,0.0,0.0,0.0005776026094047296,0.0,0.0,722,0,0,197,3,0,0.361,0.0,0.0,0.0985,0.0015,0.0,3.6845316114691617,4.0973803584264035,3.1711132721660817,3.815402952860143,0.08687398267665747,0.27728383399677264,0.5212438960599448,0.415925750995159,0.16666666666666666,0.6666666666666666,0.27728383399677264,negative,142,320,213,928,1359,540,301,7,5,18,11,59,19,6,64,50,45,3.632208297793004,37.79618976937812,0.09375,64,56,30,3.0156453582949996,20.40225345632773,0.15625,64,56,30,3.0156453582949996,20.40225345632773,0.15625
L18_SV09,18,8,9,35.06282043457031,0.9469784498214722,441490,2000,-79.05618291538313,79.07952299581389,83.00161202138034,25.28611360010141,0.0014337810595936489,33.0,-235.0,0.010141773029357547,0.010651702214787631,0.011488368932478652,0.19767152143876418,1.0,149.57725,7866.448961896079,2772.751114853696,886.602460648502,0.31984991771188587,29432,-78.5,16.5,24.462899999999998,-0.10252618276009294,3.2793158539310396,0.27931585393103964,0.30494165385175154,4.5579224049479015,6.397442658065888,2.4204509686096025,3.4917632925777324,4.075400913219589,2.5548892404416486,3.454210253077109,4.038135298758444,2.815487942966697,3.757054049192841,4.240949049376776,0.16777901925741845,0.029068830998915406,0.15560364420503206,0.02564019026277723,0.09719115170583825,0.015030174907174534,0.0032617559119325905,0.0,0.0,0.0037714052731720577,0.0,0.0,697,0,0,823,2,0,0.3485,0.0,0.0,0.4115,0.001,0.0,3.7914556328154068,4.230947679956179,3.903870759394839,4.394409493559635,0.09922185182587986,0.27655365020521167,0.5953311109552792,0.5531073004104233,0.16666666666666666,0.5,0.27655365020521167,negative,971,380,154,90,624,174,302,6,5,9,6,60,9,14,64,60,54,3.9124379877958706,50.020753424240965,0.0625,64,56,50,3.801267333486914,44.75787171453349,0.0625,64,56,50,3.801267333486914,44.75787171453349,0.0625
L11_SV53,11,52,53,40.307735443115234,0.9530373811721802,441490,2000,22.69724121397896,27.130792602270862,34.52919426765422,26.02115481772206,0.8113977666538313,150.0,-84.5,0.020628846123976256,0.02595572066444581,0.0062357018279009715,0.06065143038347415,0.9915,97.379125,1300.9293592083059,1093.5808105743617,1048.8538243170842,1.1464457099612089,29432,20.25,17.0,25.2042,0.39846747562624,3.1299685980760628,0.12996859807606276,0.31949202321540304,5.147951531887543,4.156053356186668,2.7475579466914244,3.6033280167590918,4.394108918354878,2.058188714579316,2.7773148919624506,3.2525372755333772,2.7872338737194595,3.6317161425476607,4.394108918354878,0.14592971836884525,0.023549541516254602,0.1433695247758831,0.023415003002772716,0.09319679422192616,0.014923329906757675,0.005504213101386247,0.0,0.0,0.00044169611307420494,0.0,0.0,1069,2,0,107,0,0,0.5345,0.001,0.0,0.0535,0.0,0.0,3.957673721046492,4.354432991326842,3.005947421461502,3.362733195261107,0.27648083406170487,0.07083060989769924,0.5529616681234097,0.4249836593861955,0.5,0.16666666666666666,0.27648083406170487,positive,498,519,531,614,580,423,303,29,29,23,26,15,24,14,64,56,50,3.8094430857332346,45.12530094324706,0.0625,64,58,36,3.166085161248622,23.714464092566168,0.21875,64,56,50,3.8094430857332346,45.12530094324706,0.0625
L22_SV01,22,0,1,22.731395721435547,1.0,441490,2000,121.9544700213517,123.63344244463705,141.1236857815972,71.01409670195214,0.9663956148497135,492.0,-278.0,0.005189336178478221,0.0058726459914792695,0.007572085437948764,0.0982853518765997,0.9995,327.114,23628.51209795239,2810.3607046123707,1614.249533932365,0.5823000722279262,29432,118.5,47.5,70.42349999999999,0.22654067511723106,3.053816679334087,0.05381667933408707,0.3274590799006505,5.303627340305439,5.630222865946737,2.548865080548397,3.3156545755323155,4.093755635547711,2.083821451646113,2.780101812605164,3.2758830504021894,2.617663138015,3.3196944201864405,4.093755635547711,0.14548735188058695,0.024275567025494257,0.1361841686312459,0.02206716581881516,0.08728422647727216,0.01428522013398579,0.00265017667844523,0.0,0.0,0.0003397662408263115,0.0,0.0,867,2,0,199,3,0,0.4335,0.001,0.0,0.0995,0.0015,0.0,3.9120464049642525,4.480038623470859,3.237555645487657,3.756558535148068,0.2582997437190981,0.27532314451029827,0.5165994874381962,0.4129847167654474,0.5,0.6666666666666666,0.27532314451029827,negative,1231,469,340,84,26,619,304,13,13,13,13,22,44,49,64,58,57,3.947583934334545,51.810039039256324,0.09375,64,50,27,2.9696769594167356,19.48562393188813,0.171875,64,50,27,2.9696769594167356,19.48562393188813,0.171875
L15_SV05,15,4,5,53.461402893066406,1.6041768789291382,441490,2000,-13.002719488443962,22.67374222481593,29.112352902583837,26.0472335849591,0.3116922240594351,92.0,-141.0,0.0074624350140266435,0.00942847198837819,0.00012910824707241386,0.005979750390722327,0.6105,87.482,2986.558482142857,1212.1700681744162,1392.5216489353088,2.0032142974480314,29432,-11.5625,16.59375,24.60189375,-0.24496645615379128,3.1805890374894004,0.18058903748940036,0.314407170562768,4.209533666488581,5.261281969401238,2.268626170292277,2.979953524919195,3.582970111802852,2.7411507701515867,3.554096318296635,4.346718227738058,2.8259511526424603,3.57731099460585,4.346718227738058,0.14472299243579087,0.022517023701084327,0.1511762723983956,0.023989450693266384,0.09094071638872828,0.014090294425549349,0.0008494156020657787,0.0,0.0,0.0053683066050557214,3.397662408263115e-05,0.0,335,0,0,1089,2,0,0.1675,0.0,0.0,0.5445,0.001,0.0,3.3569570228714603,3.823384531119683,3.9402454536655336,4.448336421256189,0.07452701603743518,0.27523860590577937,0.4471620962246111,0.5504772118115587,0.16666666666666666,0.5,0.27523860590577937,negative,1107,1218,1210,512,578,324,305,52,54,36,42,46,6,8,64,54,41,3.480129163971497,32.463914973260614,0.109375,64,57,39,3.4286317129401804,30.834423529545212,0.109375,64,57,39,3.4286317129401804,30.834423529545212,0.109375
L17_SV26,17,25,26,36.65858840942383,0.9477832913398743,441490,2000,0.567578668315056,25.25781950807298,31.987108098100187,31.982072148858965,0.4688554667149879,161.0,-127.0,0.004775110065131045,0.006011663309866524,9.513239257967338e-05,0.0034043806201725976,0.48,97.036875,5287.376427976851,925.9160094659633,1172.4176193855178,56.34826312931437,29432,-2.625,20.75,30.763949999999998,0.3737403185982134,3.1799287160048086,0.17992871600480864,0.31447245812993496,5.318725326234115,4.042881359513327,2.7995429715624947,3.6539358567414055,4.234412356020569,2.1250522120858992,2.8889333131798747,3.262747469034373,2.848301339717429,3.6539358567414055,4.234412356020569,0.1447207062182247,0.022281146511328072,0.1491039386738715,0.023654271450617353,0.0927805545184352,0.0140710707770134,0.005945909214460451,0.0,0.0,0.000679532481652623,0.0,0.0,1262,2,0,189,0,0,0.631,0.001,0.0,0.0945,0.0,0.0,3.9534910178959466,4.408569120675336,3.1814835221094824,3.571550467348959,0.27270913808434855,0.07405272676226445,0.5454182761686971,0.4443163605735867,0.5,0.16666666666666666,0.27270913808434855,positive,1262,1250,1287,772,308,325,306,55,55,49,49,18,10,10,64,58,47,3.727027447609318,41.55539878880638,0.078125,64,54,43,3.589968184461787,36.2329231381876,0.09375,64,58,47,3.727027447609318,41.55539878880638,0.078125
L11_SV61,11,60,61,45.66106414794922,1.0796116590499878,441490,2000,18.719031015404024,23.52831584929815,29.092815091763338,22.270827730640697,0.8099821060499671,121.5,-117.0,0.01799557815308441,0.022090347003597112,0.0009241432422025414,0.018530431040340665,0.934,80.271125,1300.9293592083059,1074.327939288013,1016.9096936367112,1.1897425519682447,29432,18.0,14.3671875,21.300792187499997,0.04647408072895102,3.1905598291115287,0.1905598291115287,0.3134246193648306,4.858974215087511,6.3377924544619715,2.5351169817847885,3.252672454156807,3.8864516996029184,2.461058703289116,3.3281508676283775,4.207064188560437,2.793323341040647,3.5746205741907873,4.299621779031517,0.14464142060318674,0.022653921715592194,0.15999400414518844,0.026818090003834262,0.08875490039588402,0.01384275035056602,0.002446316933949443,0.0,0.0,0.0025482468061973364,0.0,0.0,821,0,0,641,2,0,0.4105,0.0,0.0,0.3205,0.001,0.0,3.7569025271727345,4.154775053480626,3.767465514596839,4.366269535016561,0.08159448001867986,0.2725128158551478,0.48956688011207916,0.5450256317102956,0.16666666666666666,0.5,0.2725128158551478,negative,631,954,967,637,817,309,307,38,38,45,40,45,12,15,64,62,33,3.191723721722309,24.330330036909398,0.140625,64,53,24,2.55273530078878,12.842183018000258,0.265625,64,53,24,2.55273530078878,12.842183018000258,0.265625
L09_SV51,9,50,51,39.593936920166016,0.8188586831092834,441490,2000,-25.295277879079844,27.414604370363268,32.90626800368905,21.046885540401075,0.110971935944189,66.5,-131.0,0.029828309605363493,0.035716421486521516,0.011665043375840902,0.08307775940564906,0.9995,84.236125,926.756686386229,1085.4521161314708,833.3290584525944,0.832048006786548,29432,-25.125,14.0625,20.8490625,-0.14546337279467947,3.122685999167835,0.12268599916783485,0.3202371292747623,4.394682015078616,5.078165984681566,2.2284575145764873,2.9762369411094447,3.6447106434641454,2.512103361961719,3.351469640421482,4.151059550039661,2.6559947239833925,3.4713791087728767,4.151059550039661,0.143589792242194,0.023719018728472582,0.15499500673028208,0.02639709456754111,0.09003645426097238,0.014503377141081518,0.0009513454743136721,0.0,0.0,0.002786083174775754,0.0,0.0,355,0,0,693,2,0,0.1775,0.0,0.0,0.3465,0.001,0.0,3.436005815609215,3.963007929013595,3.783143726486503,4.334727280902919,0.07639494304979255,0.2722596978010867,0.4583696582987553,0.5445193956021734,0.16666666666666666,0.5,0.2722596978010867,negative,129,377,411,621,886,437,308,17,17,20,18,48,14,8,64,59,50,3.7692675609405333,43.348303215109375,0.078125,64,55,56,3.9692447837270435,52.94453116587451,0.046875,64,55,56,3.9692447837270435,52.94453116587451,0.046875
L14_SV29,14,28,29,33.23920440673828,0.9577044248580933,441490,2000,17.314460847124447,24.57303801744386,30.626753776459037,25.26276889925652,0.762458945842488,147.0,-119.5,0.009672923389843425,0.012033813044915433,0.0003941199121157897,0.0064780629232825205,0.634,87.992,2553.0397892647625,816.7882335563672,839.7143393225782,1.4590560527589662,29432,17.25,16.34375,24.231243749999997,0.020602440210237438,3.264215471873648,0.2642154718736478,0.30635232527281775,5.354657042728152,5.643540274320422,2.5277282764323648,3.3943779712091753,4.061727124510427,2.4658247268054496,3.271994653596754,4.020458091425818,2.79597699148233,3.5505606269178718,4.202646428332817,0.1566585494446621,0.025477619338838183,0.15277190461079443,0.024371953955167135,0.09114120963168638,0.014003431930208176,0.003227779287849959,0.0,0.0,0.0024123403098668117,0.0,0.0,822,2,0,774,1,0,0.411,0.001,0.0,0.387,0.0005,0.0,3.8483373351398855,4.281662182528291,3.7451647524283604,4.199124116359071,0.2709003878961567,0.17026936058794295,0.5418007757923134,0.5108080817638289,0.5,0.3333333333333333,0.2709003878961567,positive,996,1090,1193,897,628,196,309,48,49,45,50,45,6,13,64,61,48,3.637517642692859,37.99739644192103,0.140625,64,59,36,3.112907445664705,22.486327226233815,0.234375,64,61,48,3.637517642692859,37.99739644192103,0.140625
L08_SV48,8,47,48,46.24058532714844,0.7879642248153687,441490,2000,6.270018054621981,16.74452927084012,20.64002408316522,19.664624780258446,0.636163899522073,84.0,-96.5,0.02118793708942909,0.026387123237526823,0.0011393236539898979,0.028111622007293485,0.9725,56.830875,808.8556586962616,774.2768345112171,909.3037600778982,3.136294761664907,29432,6.96875,13.640625,20.223590625,-0.2556125514749108,2.9521053350463915,-0.0478946649536085,0.3387413003622668,3.808979890285927,5.116240331333349,1.954709761140648,2.530386465435085,2.945060602956098,2.4422591870972306,3.360864609075818,4.053125457290055,2.4831767479470526,3.360864609075818,4.053125457290055,0.1181475035134888,0.018263822869001863,0.15524647961558913,0.02585064536264595,0.08909274098455684,0.014584946189517466,6.79532481652623e-05,0.0,0.0,0.0031258494156020658,0.0,0.0,40,0,0,792,2,0,0.02,0.0,0.0,0.396,0.001,0.0,2.783568508868587,3.1169662780889085,3.92950744868037,4.399255881397174,0.05699430325124828,0.27018218942604044,0.3419658195074897,0.5403643788520809,0.16666666666666666,0.5,0.27018218942604044,negative,466,910,816,948,929,845,310,45,42,53,45,36,41,12,64,54,23,2.516160474273882,12.380968240736925,0.234375,64,64,20,2.027135638290798,7.592308066706402,0.515625,64,64,20,2.027135638290798,7.592308066706402,0.515625
L12_SV41,12,40,41,38.0566291809082,0.7866795659065247,441490,2000,-18.807929542505388,24.246617661657822,29.21089739963002,22.35035376041876,0.1985209178010827,95.0,-119.5,0.01486699737863429,0.018051935330946817,0.0006659267480577136,0.01928242995311332,0.8535,72.126625,1662.1175304614771,922.7445372409713,850.579125122374,1.188347378158048,29432,-19.75,15.25,22.60965,0.23235972713434455,3.031981181869061,0.03198118186906118,0.32981735044395993,5.07526653442225,4.411833000510844,2.465761301037389,3.389802584294754,4.133153321701068,2.089815631820926,2.8417069702538518,3.5544026555032553,2.5763335566892898,3.478260388816275,4.281662918267182,0.14944599058176644,0.0250587305120559,0.14188728560032204,0.0247620893422813,0.09042879245961351,0.014746724972323596,0.00265017667844523,0.0,0.0,0.0006455558575699918,0.0,0.0,817,2,0,152,0,0,0.4085,0.001,0.0,0.076,0.0,0.0,3.748399466599439,4.058665215958672,3.1070803838184142,3.5272549552956374,0.2683020207353295,0.07452838069434874,0.536604041470659,0.44717028416609245,0.5,0.16666666666666666,0.2683020207353295,positive,759,1010,951,777,812,670,311,44,42,51,43,53,23,10,64,63,30,2.48676055954942,12.022267551775073,0.453125,64,53,28,3.0858771919797183,21.886657224199997,0.171875,64,63,30,2.48676055954942,12.022267551775073,0.453125
L21_SV08,21,7,8,17.287717819213867,0.76432204246521,441490,2000,-62.783325902036815,66.01416388010098,79.09319453933676,48.10392303249293,0.08837119753561802,153.0,-308.0,0.0036822625287780864,0.004327901968457729,0.00011551790527531768,0.007331989399533398,0.5995,200.58025,17515.53339883123,1141.234237230526,831.6070473829204,0.7661894673683028,29432,-60.5,33.0,48.925799999999995,-0.2807905586925669,3.065815379923424,0.06581537992342401,0.32617750127699385,4.363750822674336,5.058680696074465,2.023472278429786,2.5855479113269486,2.9949116825887323,2.544669683479882,3.382673354344743,4.089233083567277,2.5855479113269486,3.394303210167223,4.089233083567277,0.1276533418152142,0.01872450842395395,0.15286954363661007,0.024874933201512763,0.0895118856271882,0.014411725304138683,0.00010192987224789345,0.0,0.0,0.0030578961674368036,0.0,0.0,50,0,0,749,2,0,0.025,0.0,0.0,0.3745,0.001,0.0,2.8614759492946464,3.1681648537172618,3.832333860662473,4.281994366980203,0.05896666310267318,0.266754054016422,0.35379997861603907,0.533508108032844,0.16666666666666666,0.5,0.266754054016422,negative,1332,1229,1178,577,117,589,312,36,36,43,43,44,39,26,64,60,35,3.2712729524997624,26.344853755056548,0.140625,64,54,46,3.6918815010706423,40.120262304491,0.078125,64,54,46,3.6918815010706423,40.120262304491,0.078125
L16_SV14,16,13,14,33.0300178527832,0.933332622051239,441490,2000,11.450817796992766,23.536064440240278,29.05487387391381,26.703266983818907,0.6803211850778047,131.0,-122.5,0.005570638710630178,0.0068933448693573865,1.3590341797096198e-05,0.0009966250651203877,0.1785,81.087625,4270.875145423735,777.3966286453923,882.0093852031748,2.3319964964274806,29432,12.5,17.8125,26.4088125,-0.20500106498848447,3.075681453728736,0.0756814537287358,0.32513119939247015,4.487138526202191,5.111929966559458,2.177303504275325,2.994038448339906,3.5080051403295385,2.527565372354399,3.4105660752447506,3.987795740531602,2.66956342698105,3.50261868079074,3.987795740531602,0.14345440797656858,0.02393280765658167,0.1497009737306974,0.024409009031327332,0.08959254491105742,0.013870514145423677,0.0010192987224789344,0.0,0.0,0.0028880130470236476,0.0,0.0,292,0,0,752,2,0,0.146,0.0,0.0,0.376,0.001,0.0,3.332221015238758,3.8055478639942635,3.7487486421436027,4.1465325258377295,0.07719744876834309,0.2664228968992355,0.4631846926100585,0.532845793798471,0.16666666666666666,0.5,0.2664228968992355,negative,1209,1375,1401,946,535,560,313,52,52,56,54,41,19,11,64,56,43,3.426578596100171,30.771181798891,0.203125,64,58,58,4.0207422347583615,55.74246447063219,0.046875,64,58,58,4.0207422347583615,55.74246447063219,0.046875
L11_SV04,11,3,4,48.225868225097656,1.1402539014816284,441490,2000,-10.458136636923712,18.71434364798396,24.199762043155708,21.82328712703001,0.3340800471131849,69.5,-135.0,0.014232677509675126,0.018210609856399284,0.0005368185009852998,0.00825613264173594,0.738,74.115875,1300.9293592083059,902.5154706868677,1052.4469692266193,2.086728055357221,29432,-8.46875,14.375,21.312375,-0.3167137205723855,3.1407153507267327,0.1407153507267327,0.31839880037794865,3.658379228030663,5.936984967653769,2.0747922275203963,2.7434178499580644,3.131184347122266,2.7228898703218203,3.486976463205051,4.308095648654734,2.7698109666332353,3.486976463205051,4.308095648654734,0.14468329572404776,0.021945466358972352,0.14777831093710847,0.023172206621667628,0.09294977072002585,0.014412951343342553,0.0003057896167436804,0.0,0.0,0.004960587116064148,0.0,0.0,142,0,0,1085,2,0,0.071,0.0,0.0,0.5425,0.001,0.0,3.048404975982264,3.3183185825136805,3.96747194998211,4.435744491170037,0.06773499714629803,0.26540109872260736,0.40640998287778823,0.5308021974452147,0.16666666666666666,0.5,0.26540109872260736,negative,785,1041,1157,793,853,401,314,55,56,49,53,50,23,16,64,60,16,2.24328217519428,9.424212497434022,0.28125,64,58,45,3.6346215170654506,37.88751040699786,0.109375,64,58,45,3.6346215170654506,37.88751040699786,0.109375
L17_SV53,17,52,53,52.416221618652344,1.3551863431930542,441490,2000,-56.87036373751299,58.69013766270807,66.33907609686028,34.15603527559936,0.05435004190355387,105.0,-210.0,0.011118009408488732,0.012502033386587253,0.01248499399759904,0.11934358649120025,0.9995,145.452,5287.376427976851,3076.315262557721,1790.3303146203232,0.60059463366978,29432,-57.25,21.75,32.24655,0.13453167114056508,3.241493983262483,0.24149398326248317,0.3084997242516936,5.031546010348394,4.736940851036778,2.7045141263173837,3.4809925402872555,3.965193175704042,2.442121715346293,3.297065887668588,3.8686309078025403,2.866120561734501,3.589531283191535,4.02545078465757,0.15520912073566437,0.023172749994836293,0.15009457661446157,0.024321763052738646,0.09001180047724405,0.013004202604652583,0.004654797499320467,0.0,0.0,0.002446316933949443,0.0,0.0,1071,2,0,623,0,0,0.5355,0.001,0.0,0.3115,0.0,0.0,3.8686309078025403,4.333796948820882,3.620542352592758,4.023686254808654,0.2649487561708009,0.08569863454286997,0.5298975123416018,0.5141918072572198,0.5,0.16666666666666666,0.2649487561708009,positive,922,364,267,61,251,232,315,13,13,10,11,8,8,11,64,61,41,3.3973048357210147,29.883450605863487,0.171875,64,58,23,2.74505135500711,15.565413273568641,0.140625,64,61,41,3.3973048357210147,29.883450605863487,0.171875
L10_SV20,10,19,20,33.521644592285156,1.0437538623809814,441490,2000,4.234684354952366,18.254166580307682,22.755552266355423,22.35805464168909,0.5928378898729303,96.5,-110.0,0.015657022401061683,0.01947372003203948,0.00032843326009649143,0.007988855919726381,0.722,65.453625,1171.1397808238862,611.9096844334434,749.4787614735932,5.279745257881283,29432,5.21875,14.90625,22.10000625,-0.1700347407656695,3.0646811252810204,0.06468112528102044,0.3262982212899241,4.130372135075754,5.213516625136701,2.2412323978415163,2.976526307543465,3.346241135112745,2.5098974802326133,3.3938112574063073,4.063532787462419,2.645644048177588,3.4390601133879657,4.063532787462419,0.1455919396511859,0.022669321861535613,0.14670507046845163,0.02426340172342066,0.08799533369894312,0.013768361680330571,0.0008154389779831476,0.0,0.0,0.002989942919271541,0.0,0.0,284,0,0,675,2,0,0.142,0.0,0.0,0.3375,0.001,0.0,3.315892727405903,3.6552591472683407,3.6750555217603162,4.195643609829295,0.07469262787798076,0.2643221356505895,0.4481557672678846,0.528644271301179,0.16666666666666666,0.5,0.2643221356505895,negative,726,1117,1162,1189,810,594,316,57,56,56,57,45,33,20,64,57,24,2.18789245881794,8.916401615057099,0.484375,64,53,28,2.6587190712935227,14.277988295089637,0.34375,64,53,28,2.6587190712935227,14.277988295089637,0.34375
L07_SV34,7,33,34,43.16745376586914,1.0919694900512695,441490,2000,13.484133380190961,16.667934518663007,20.24573369007402,15.10191642258088,0.813873473917869,88.0,-67.0,0.0262577722049866,0.03212047703648955,0.0032163808919794335,0.05172484087974812,0.993,53.38775,647.6645069687663,719.5122927069197,651.91127894778,1.1199767902596858,29432,13.8125,10.0625,14.9186625,-0.0664742289149197,3.0705604366308066,0.07056043663080658,0.325673446472611,4.972798332290177,5.416872993808929,2.341865431971532,3.1725196544931475,3.6321955805354533,2.4256531039562024,3.348473765660955,3.867957331965849,2.635122283917878,3.439483934970712,3.939075470069749,0.15078373927174324,0.023850816399118655,0.14714223858213266,0.024874330037468646,0.08814028429430797,0.01349893281320847,0.0016648545800489263,0.0,0.0,0.0020725740690405,0.0,0.0,437,0,0,680,2,0,0.2185,0.0,0.0,0.34,0.001,0.0,3.4981353053599813,4.034711556749809,3.724362019718591,4.143300379641942,0.0816591200274568,0.26405390908292314,0.48995472016474084,0.5281078181658463,0.16666666666666666,0.5,0.26405390908292314,negative,219,684,580,1027,1049,572,317,31,28,38,32,57,22,10,64,55,51,3.808361500279454,45.07652045903584,0.078125,64,61,44,3.5117803057839456,33.50786896696696,0.140625,64,61,44,3.5117803057839456,33.50786896696696,0.140625
